Ts (degC),I (a.u.),P (W),q (slm)
3.824000000000000199e+01,2.235854474285716620e+01,4.249480323435793849e+00,3.279732966038046538e+00
4.256000000000000227e+01,2.783225624774439666e+01,3.950843299437134526e+00,3.420214650149417057e+00
4.424000000000000199e+01,2.939586386090275383e+01,3.118314154291343510e+00,3.522170127938530904e+00
4.434000000000000341e+01,2.896106130939828915e+01,2.979223643544092859e+00,3.621456496700219407e+00
4.435999999999999943e+01,2.917219077067693078e+01,2.969665085795259785e+00,3.663324621444157270e+00
4.440999999999999659e+01,2.926123953157857827e+01,2.951001047394114174e+00,3.651471624561506868e+00
4.477000000000000313e+01,2.902857714172946402e+01,2.926838758006817365e+00,3.651430867996797058e+00
4.503999999999999915e+01,2.973200585150400954e+01,2.844288527673997535e+00,3.556645703479290876e+00
4.517999999999999972e+01,2.991657967669131679e+01,2.883001409608306975e+00,3.621310575652087138e+00
4.564000000000000057e+01,2.935636383045042663e+01,2.859859847306363001e+00,3.617535547845055710e+00
4.575000000000000000e+01,2.950541571466188984e+01,2.795987540618217526e+00,3.715436195021516674e+00
4.600999999999999801e+01,2.928752251579019372e+01,2.729787477725652778e+00,3.740638971519889111e+00
4.600000000000000000e+01,2.991221888909753446e+01,2.680213730896089608e+00,3.803010128948167257e+00
4.603000000000000114e+01,2.975115389736806293e+01,2.729191596796741059e+00,3.694824209270060500e+00
4.632999999999999829e+01,2.913772823007567325e+01,2.779005608194921706e+00,3.681087280801198069e+00
4.646000000000000085e+01,2.929894433007584809e+01,2.637600667182325331e+00,3.857895033597945833e+00
4.661999999999999744e+01,2.987967312406075493e+01,2.710760397788738896e+00,3.784255291543712652e+00
4.672999999999999687e+01,2.956648480827074366e+01,2.654424995963194700e+00,3.754791437451009184e+00
4.672999999999999687e+01,2.932354377105198751e+01,2.574191818925700481e+00,3.851802344136771694e+00
4.674000000000000199e+01,3.028264438984909290e+01,2.728311129643966826e+00,3.686535838806510590e+00
4.682000000000000028e+01,2.959998156992416085e+01,2.649794603758155453e+00,3.581756570632643744e+00
4.689999999999999858e+01,2.961482467255660112e+01,2.649002481462994218e+00,3.803984497625855443e+00
4.703000000000000114e+01,2.930229827669177212e+01,2.629880709212668588e+00,3.808591539475241206e+00
4.711999999999999744e+01,3.054281176992478564e+01,2.606492538097560985e+00,3.884514760279283774e+00
4.729999999999999716e+01,2.953095629736800376e+01,2.572866649179952336e+00,3.739371825353868140e+00
4.707999999999999829e+01,2.954782950676645470e+01,2.570925793583583197e+00,3.880538758072164640e+00
4.728000000000000114e+01,2.933553224135274817e+01,3.157981743768328631e+00,3.694746664874271502e+00
2.949634921842070412e+01,4.639999999999999858e+01,3.121803399266847912e+00,3.707346995961886549e+00
2.952506964473615625e+01,4.654999999999999716e+01,3.122670273751661174e+00,3.707443021558417762e+00
2.930776445413511766e+01,4.667999999999999972e+01,2.520815319718390679e+00,3.662675058682868467e+00
2.899041080601529075e+01,4.656000000000000227e+01,3.078307459100453780e+00,3.724873476309805920e+00
2.965283661503695001e+01,4.650999999999999801e+01,3.099276345407376176e+00,3.717419873833746280e+00
2.929637877443574467e+01,4.645000000000000284e+01,2.506327863270004119e+00,3.642370488585550348e+00
2.934649416090281804e+01,4.646000000000000085e+01,2.461132237807677203e+00,3.706413340339964169e+00
2.918355345563852410e+01,4.665999999999999659e+01,3.112912417007261290e+00,3.711470415584480431e+00
2.963139402293271729e+01,4.699000000000000199e+01,3.081254563725618567e+00,3.723987849080781398e+00
2.955850727706724257e+01,4.704999999999999716e+01,3.022316996320915106e+00,3.746348135037531613e+00
2.939813705488774431e+01,4.714999999999999858e+01,9.178041124657924624e-297,2.217932498804197015e-296
4.518999999999999773e+01,6.940624246781840274e-310,1.912063513807413482e-296,3.824197022030231679e-296
