Ts (degC),I (a.u.),P (W),q (slm)
3.550000000000000000e+01,2.365194613082707420e+01,4.154538960166362926e+00,3.244169386304724068e+00
4.007999999999999829e+01,2.830734393571443164e+01,4.104228012105546775e+00,3.291303213458723231e+00
4.290999999999999659e+01,2.993471759661714060e+01,3.813433480473500392e+00,3.346393790642184563e+00
4.314000000000000057e+01,3.029513545939857622e+01,3.143942573504244109e+00,3.575074519861376920e+00
4.336999999999999744e+01,3.005495543308215289e+01,4.332580434575884709e+00,3.607636527679894733e+00
4.386999999999999744e+01,3.047124065150429217e+01,4.335466002022213772e+00,3.604883165499611408e+00
4.421000000000000085e+01,3.051249485187919319e+01,4.305942917401273995e+00,3.619478318412891582e+00
4.456000000000000227e+01,3.076371399436147769e+01,4.295028798352575450e+00,3.624121700394894674e+00
4.482000000000000028e+01,3.075622756503702959e+01,4.276164646543584524e+00,3.633373463992201735e+00
4.489000000000000057e+01,3.069091594248062549e+01,4.269235358730291807e+00,3.636091825805786826e+00
4.528999999999999915e+01,3.106177013082713501e+01,4.269686842072234256e+00,3.635461819205213274e+00
4.578000000000000114e+01,3.064420870451082024e+01,4.210424746014643560e+00,3.660895419006133800e+00
4.592000000000000171e+01,3.128811389548918953e+01,4.246720080764721850e+00,3.644305245191037823e+00
4.634000000000000341e+01,3.120037747706730613e+01,4.152693767377554579e+00,3.677613927499123747e+00
4.635000000000000142e+01,3.075482160112784058e+01,4.154578219587401477e+00,3.674428894129559087e+00
4.659000000000000341e+01,3.129867176466180467e+01,4.228425190560788138e+00,3.649986971385096979e+00
4.660999999999999943e+01,3.099475361278139118e+01,4.130649602464445458e+00,3.680798960868688852e+00
4.685999999999999943e+01,3.127371754774487300e+01,4.180607215735915538e+00,3.664185453475794052e+00
4.692999999999999972e+01,3.101153648571445132e+01,4.126605882097481803e+00,3.680472290779502664e+00
4.713000000000000256e+01,3.128823051165385749e+01,3.902199031441511146e+00,3.034470522625026145e+00
4.761999999999999744e+01,3.067733755037625798e+01,4.346929752965450255e+00,3.532269071389094073e+00
4.793999999999999773e+01,3.066579090751911352e+01,3.931898783457123514e+00,3.027983787996901377e+00
4.828999999999999915e+01,3.068647138834644039e+01,4.324591142394553778e+00,3.568961122478036430e+00
4.835999999999999943e+01,3.058510894586429529e+01,4.243010065476584991e+00,3.716032663345193221e+00
