Ts (degC),I (a.u.),P (W),q (slm)
3.560999999999999943e+01,2.225102792330825352e+01,3.931319706996806218e+00,3.468676321795118866e+00
3.967000000000000171e+01,2.859391091616495117e+01,4.090933790656389846e+00,3.736122873830140190e+00
4.218999999999999773e+01,3.049358496578995670e+01,4.274388157741593197e+00,3.606834435943053307e+00
4.302000000000000313e+01,3.102119756014985796e+01,4.254135203913365082e+00,3.417768288432129875e+00
4.299000000000000199e+01,3.076140302330775711e+01,4.128362741188953855e+00,3.471202181591861446e+00
4.347999999999999687e+01,3.090589866466203617e+01,4.140032604092643176e+00,3.457508288121067697e+00
4.417000000000000171e+01,3.128777061691781469e+01,4.109984424715314333e+00,3.471905105623056542e+00
4.417999999999999972e+01,3.090181052894782354e+01,3.881872466198836413e+00,3.639387693669896784e+00
4.447999999999999687e+01,3.106187853458681403e+01,3.896491693108041332e+00,3.619825405382652406e+00
4.447999999999999687e+01,3.171848010526276340e+01,3.875291605747260615e+00,3.632294286018997731e+00
4.504999999999999716e+01,3.109277196353388462e+01,4.015055144644261276e+00,3.365212321137085905e+00
4.552000000000000313e+01,3.099541553270655925e+01,3.845704724567133859e+00,3.642041888144533779e+00
4.560000000000000142e+01,3.072596156390928357e+01,3.826119180896560223e+00,3.643803573268359131e+00
4.593999999999999773e+01,3.135535379097747821e+01,3.832690226492876384e+00,3.631191774467994904e+00
4.610000000000000142e+01,3.136597571691773112e+01,3.956597866717959988e+00,3.367589429375359877e+00
4.632999999999999829e+01,3.125666038045056894e+01,3.948215980326243546e+00,3.370424459077939527e+00
4.689999999999999858e+01,3.128796114473627199e+01,3.941046228559090370e+00,3.368137768453636660e+00
4.703999999999999915e+01,3.114532971954882257e+01,3.911444625096073935e+00,3.377902870762522269e+00
4.707999999999999829e+01,3.110545848834642513e+01,3.910065637932097271e+00,3.372626565482720995e+00
4.725000000000000000e+01,3.103947344849578371e+01,4.357681926902364999e+00,3.448635695162994175e+00
4.732999999999999829e+01,3.105781667857176132e+01,4.354192745857569768e+00,3.449577788366629427e+00
4.750999999999999801e+01,3.031068811390928275e+01,4.348716056622701664e+00,3.451056553859641607e+00
4.739999999999999858e+01,3.121015188270625984e+01,3.754303884961914584e+00,3.437884749192100742e+00
4.743999999999999773e+01,3.121576095601552581e+01,4.333365622996654842e+00,3.455198263918966006e+00
4.765999999999999659e+01,3.103218083195464772e+01,3.762749567912818449e+00,3.513231788602327210e+00
4.782999999999999829e+01,3.068235040300734795e+01,1.912273574774316007e-298,3.138144460488774001e+01
6.933013804444416143e-310,7.223140805957330101e-291,2.748526991748705960e-298,3.129788008872148097e+01
6.932969418311686881e-310,4.780230967371997166e-298,6.213902518605552524e-298,3.151182312030105592e+01
-5.019094561406115773e-10,1.672904208192646954e-298,9.561550152478335290e-299,3.143750577330758844e+01
6.933013803666559191e-310,1.147210663792247239e-297,1.433993278570675291e-298,3.113492952857178153e+01
6.932969416455581063e-310,1.003834394527175553e-297,2.031857089575070718e-298,3.088424583496276910e+01
-1.763264273217351953e-68,3.824400592622433617e-297,2.628974463660265900e-298,3.132961775300699614e+01
6.933013804450740184e-310,2.937107550876918723e-295,9.561258507319512170e-299,3.137101484924829720e+01
6.932968072536945992e-310,4.611984828873641721e-291,2.629094768035817857e-298,3.086154017481176837e+01
6.353996442254876084e+288,8.413447401789315221e-297,3.465249755335768173e-298,3.174585533947420757e+01
6.933013804441254123e-310,8.813234000331815320e-295,1.613153463464894119e-298,3.112659065150432980e+01
6.932968072495839731e-310,5.019368834599214575e-298,3.824660161550554853e-298,3.129897726616488640e+01
-2.784775282608989105e-224,2.198894505820697499e-297,1.732636725560371188e-298,3.126926149624038587e+01
6.933013804422282003e-310,1.410058904464756818e-293,1.553454667870274596e-298,3.118282099548930830e+01
6.932968072413627207e-310,2.677120665562937504e-297,1.254806664207444555e-298,3.106966389548915686e+01
-1.133565014795221010e+274,3.226357965284587971e-298,9.561677746140265008e-299,2.270679614189593740e-298
6.933013803670511716e-310,2.294427160393116336e-297,6.213782214202191812e-298,1.242763733995833857e-297
6.932968072438923368e-310,5.678032628936119021e-294,9.561759772375477385e-299,1.147139647011049211e-296
9.141172058409153766e+263,1.185530032523286887e-296,1.254809398183509411e-298,7.649721346494016591e-298
6.933013803690274342e-310,7.408348711984639396e-298,2.270716069410284923e-298,5.974888602232696104e-298
