Ts (degC),I (a.u.),P (W),q (slm)
3.116000000000000014e+01,2.210653228195486619e+01,4.276552089698207659e+00,3.269283967354783105e+00
3.457999999999999829e+01,2.705224356691725873e+01,4.276552089698207659e+00,3.269283967354783105e+00
3.786999999999999744e+01,2.849083865075142441e+01,4.276552089698207659e+00,3.269283967354783105e+00
3.828000000000000114e+01,2.891876084849563000e+01,4.276552089698207659e+00,3.269283967354783105e+00
3.846000000000000085e+01,2.903578434924840224e+01,4.136209842086616462e+00,3.300287235383136064e+00
3.860999999999999943e+01,2.943034118383451059e+01,4.039309801955563550e+00,3.321693604222657914e+00
3.924000000000000199e+01,2.908559423420999224e+01,3.817214040970750677e+00,3.370757193576235267e+00
3.950999999999999801e+01,2.906590909699231418e+01,3.840764902668040381e+00,3.365554528734209239e+00
3.999000000000000199e+01,2.904005644285736665e+01,3.785701310382938445e+00,3.377718729744753734e+00
4.025000000000000000e+01,2.938502512744409856e+01,3.686240990451342014e+00,3.399690694776688726e+00
4.043999999999999773e+01,2.884921819436147672e+01,3.535656579721193626e+00,3.432956578188212315e+00
4.060000000000000142e+01,2.958832980827102332e+01,3.655444053196947429e+00,3.406494103703078924e+00
4.067000000000000171e+01,2.948933582368424666e+01,3.501576621792739541e+00,3.440485245343202436e+00
4.117999999999999972e+01,2.850887637932289209e+01,3.469086946643157532e+00,3.450935713026662466e+00
4.136999999999999744e+01,2.894423901691778411e+01,3.605366073003867022e+00,3.417556923835057603e+00
4.171000000000000085e+01,2.925585712067688959e+01,3.314116909770630226e+00,3.500990767998545916e+00
4.189000000000000057e+01,2.977693263984946626e+01,3.260508924455973734e+00,3.518306054914714931e+00
4.200000000000000000e+01,2.944451415413508855e+01,3.226850276474613644e+00,3.529177740235226679e+00
4.229999999999999716e+01,3.008422116315829697e+01,3.145133769243688704e+00,3.555572031313048775e+00
4.234000000000000341e+01,2.965974653345913481e+01,3.092219928741222201e+00,3.572663110650553531e+00
4.263000000000000256e+01,2.989069253045049734e+01,3.076230442362894557e+00,3.579224888690894169e+00
4.289000000000000057e+01,2.917326331090285763e+01,3.065997149602893934e+00,3.583984542595939349e+00
4.325000000000000000e+01,2.947654910751895230e+01,3.048124612881788487e+00,3.592297320427350726e+00
4.338000000000000256e+01,2.966274077669144305e+01,3.032856402094477932e+00,3.599398788234558832e+00
4.332999999999999829e+01,2.932380492556373852e+01,3.017649103596950155e+00,3.606471924846252897e+00
4.345000000000000284e+01,2.935598113233137951e+01,3.001230646853943362e+00,3.614108388845126640e+00
4.378999999999999915e+01,2.855936132406063876e+01,2.984364106221269353e+00,3.621953263204697127e+00
4.397999999999999687e+01,2.942625633308228217e+01,2.955861129621899952e+00,3.635210413865614942e+00
4.413000000000000256e+01,2.946216918458693357e+01,2.936656229936927431e+00,3.644142893168745623e+00
4.434000000000000341e+01,2.944159875000035953e+01,2.920269252838078256e+00,3.651764715525406935e+00
4.446000000000000085e+01,2.986081743984915349e+01,2.918453130738014600e+00,3.652609420435969589e+00
4.446999999999999886e+01,2.903163872669182055e+01,2.923319322658649355e+00,3.650346083510021877e+00
4.450000000000000000e+01,3.012087148872131337e+01,2.893952940538818019e+00,3.664004816687288724e+00
4.449000000000000199e+01,2.945611171390915928e+01,2.911573668608721022e+00,3.655809158736850861e+00
4.461999999999999744e+01,2.946717710977499749e+01,2.885343073426041016e+00,3.668009391616038339e+00
4.489999999999999858e+01,2.954287085601543339e+01,2.879555397585266352e+00,3.670701324170177138e+00
4.486999999999999744e+01,2.935852369323337996e+01,2.878391295893723001e+00,3.671242764866927466e+00
4.507999999999999829e+01,2.986389873458692179e+01,2.860142548001516793e+00,3.679730524008035353e+00
