Ts (degC),I (a.u.),P (W),q (slm)
3.602000000000000313e+01,2.399880366879690996e+01,3.931319706996806218e+00,3.468676321795118866e+00
4.002000000000000313e+01,2.955961923684228054e+01,4.197027468585261545e+00,3.644416079685583121e+00
4.260000000000000142e+01,3.126963762443570261e+01,4.244315441226114594e+00,3.392661358720395537e+00
4.292999999999999972e+01,3.112133963909742818e+01,4.139541861329662176e+00,3.477869751447928426e+00
4.307999999999999829e+01,3.142510832518843245e+01,4.128922187938752764e+00,3.475025971653673995e+00
4.379999999999999716e+01,3.139563400000037063e+01,4.109557478511520756e+00,3.492686573350299195e+00
4.422999999999999687e+01,3.088161950751920060e+01,3.896069654331878240e+00,3.639594779172862893e+00
4.482000000000000028e+01,3.159491952932273406e+01,3.894793723148127107e+00,3.619510402082365630e+00
4.510000000000000142e+01,3.112189151278129984e+01,4.002968150392038460e+00,3.363774389405221665e+00
4.535000000000000142e+01,3.129197701127785081e+01,3.842078135548703699e+00,3.644243994549315246e+00
4.561999999999999744e+01,3.120927479774482549e+01,3.988451979463059072e+00,3.738196645557026798e+00
4.577000000000000313e+01,3.102666866503708576e+01,3.978249437420683154e+00,3.737843725192817157e+00
4.602000000000000313e+01,3.131126959548918975e+01,3.812451994947537948e+00,3.648980710842514519e+00
4.603000000000000114e+01,3.139575882857179323e+01,3.954340450008246854e+00,3.366484001127131975e+00
4.649000000000000199e+01,3.108996824812043513e+01,3.950537193595144103e+00,3.370940714486742706e+00
4.685999999999999943e+01,3.188113830375991142e+01,3.939613259691185476e+00,3.361919369970200577e+00
4.700999999999999801e+01,3.195773212969967503e+01,3.884144605191438337e+00,3.402855215521337851e+00
4.702000000000000313e+01,3.114989581729292212e+01,3.870609919788421394e+00,3.406506920446882525e+00
4.735000000000000142e+01,3.132860105714315679e+01,4.357274610409090698e+00,3.448746529657539917e+00
4.757999999999999829e+01,3.105375482255642439e+01,4.326711151130631094e+00,3.456992032712264518e+00
4.760999999999999943e+01,3.162995529586422450e+01,4.336373876133728267e+00,3.454384505393225169e+00
4.771000000000000085e+01,3.132818386691786472e+01,4.290180259854322387e+00,3.466847552635121232e+00
4.782999999999999829e+01,3.150056226917339330e+01,3.740396235059031849e+00,3.519736023413801096e+00
4.803999999999999915e+01,3.139039776992449049e+01,4.364302046774978905e+00,3.526680679506231098e+00
4.827000000000000313e+01,3.127819495150423279e+01,3.144315919360852973e+01,6.259811732808593715e-321
3.783478528081437511e-125,3.814184316900861127e+00,3.117350976954883635e+01,1.003922617854871010e-317
6.933013804444416143e-310,3.956568422152180631e+00,3.166496314022527869e+01,5.533535233421961295e-322
6.932968072359872865e-310,3.961333534380726995e+00,3.165610688157851982e+01,9.565110903486533095e-321
-5.019094561406115773e-10,3.952956555416640150e+00,3.174487149323325141e+01,3.554999999999999716e+01
6.933013803666559191e-310,3.950389970766249537e+00,3.137680788045058478e+01,4.050999999999999801e+01
6.932969417616042452e-310,3.948799964214190883e+00,4.656957702337397587e-01,4.232000000000000028e+01
-1.763264273217351953e-68,3.764516241859550139e+00,5.274683076930978265e-01,4.254999999999999716e+01
6.933013804450740184e-310,4.364601399860397635e+00,5.892408451524558943e-01,4.257000000000000028e+01
6.932969409442220407e-310,4.347214383767979307e+00,6.559075118191225462e-01,4.325000000000000000e+01
6.353996442254876084e+288,3.746025054550424116e+00,7.362947003318400796e-01,4.352000000000000313e+01
6.933013804441254123e-310,4.321190295047094843e+00,8.261102721228861245e-01,4.392000000000000171e+01
6.932968073808078086e-310,4.372247172107642577e+00,9.271580432235794200e-01,4.427000000000000313e+01
-2.784775282608989105e-224,4.352298478792462788e+00,1.049849729973562962e+00,4.457999999999999829e+01
6.933013804422282003e-310,3.781029735833862038e+00,1.168362087462438748e+00,4.472999999999999687e+01
6.932968073893452630e-310,3.704174355881065156e-298,1.286055820301192698e+00,4.488000000000000256e+01
-1.133565014795221010e+274,4.063663143242950958e-298,1.398955195282862940e+00,4.503000000000000114e+01
6.933013803670511716e-310,2.151223694135439204e-298,1.522500270201579076e+00,4.518999999999999773e+01
6.932968073842860308e-310,9.083075722849851480e-298,1.655833603534912379e+00,4.535999999999999943e+01
