Ts (degC),I (a.u.),P (W),q (slm)
3.739000000000000057e+01,2.259549729360905701e+01,4.253860251070084253e+00,3.281257149442254661e+00
4.120000000000000284e+01,2.783997426691724542e+01,4.036124513945212655e+00,3.384352630832086817e+00
4.328999999999999915e+01,2.928818772067677045e+01,3.285252591820759349e+00,3.524859482398731370e+00
4.339999999999999858e+01,2.892082216240607195e+01,2.899747238249611225e+00,3.670929447875298290e+00
4.357000000000000028e+01,2.961866643609043237e+01,3.473896297019817947e+00,3.582494167858890410e+00
4.353000000000000114e+01,2.959268566842099091e+01,2.831820208353112989e+00,3.666124647651544777e+00
4.382999999999999829e+01,2.968763586428611134e+01,2.834530884118479754e+00,3.406165473910357289e+00
4.438000000000000256e+01,2.964430064022526778e+01,2.999438785383090611e+00,3.598948926761310840e+00
4.475999999999999801e+01,2.951253422819481642e+01,2.823322473541026056e+00,3.462220701525263511e+00
4.492000000000000171e+01,2.991769492142902820e+01,2.926819818787576910e+00,3.619404740456412917e+00
4.525999999999999801e+01,2.977492060037625876e+01,2.825208674046246760e+00,3.629747353896644935e+00
4.547999999999999687e+01,2.964530255375991175e+01,2.853489653523178848e+00,3.637167402517449410e+00
4.561999999999999744e+01,2.935699782819483517e+01,2.813002317295470345e+00,3.674582638685217617e+00
4.590999999999999659e+01,2.977672732969931602e+01,2.801420251346070867e+00,3.713943630266929308e+00
4.592000000000000171e+01,2.934682594210558193e+01,2.678076067160185758e+00,3.744333666690093487e+00
4.617999999999999972e+01,2.992877509962354310e+01,2.706139632376707294e+00,3.779423316214081119e+00
4.639000000000000057e+01,3.002398152255672414e+01,2.640242240625896297e+00,3.753931196126145231e+00
4.654999999999999716e+01,2.942730587857161240e+01,2.679646732837496881e+00,3.726049478482976074e+00
4.650000000000000000e+01,2.974341781090283021e+01,2.697289995960051812e+00,3.783934700029673692e+00
4.692000000000000171e+01,2.965148156804564650e+01,2.682583527824448311e+00,3.752892904789758788e+00
4.707000000000000028e+01,2.982340336052630647e+01,2.569881979266696703e+00,3.856390775878169030e+00
4.707999999999999829e+01,2.969735935300695928e+01,2.587737191247764912e+00,3.832634105104007816e+00
4.707999999999999829e+01,3.010099582368451010e+01,2.548873517788792231e+00,3.862923998945641646e+00
4.721000000000000085e+01,2.980946198007558223e+01,2.578132153383248415e+00,3.792583493035806441e+00
4.717000000000000171e+01,3.014122183082713491e+01,2.568508583728412287e+00,3.842276445393272510e+00
4.734000000000000341e+01,3.000600949323306565e+01,2.577874218152969021e+00,3.791108538588717103e+00
4.750999999999999801e+01,2.944596610751930044e+01,2.579691779069301028e+00,3.824218725216370629e+00
4.750999999999999801e+01,2.946544593458688510e+01,3.121803399266847912e+00,3.707346995961886549e+00
