Ts (degC),I (a.u.),P (W),q (slm)
3.520000000000000284e+01,2.294396774812024731e+01,4.163018995110675746e+00,3.670228850125737630e+00
3.932000000000000028e+01,2.933445970112806123e+01,4.152340432588207619e+00,3.684789002672319569e+00
4.170000000000000284e+01,3.029652335601543456e+01,3.793038211244008195e+00,3.719509366437245390e+00
4.206000000000000227e+01,3.128358721729265568e+01,3.750323961154138352e+00,3.376039101235826401e+00
4.238000000000000256e+01,3.084875674360842623e+01,4.192542079731614635e+00,3.464893365494454258e+00
4.297999999999999687e+01,3.087331840751915379e+01,4.168044201003601401e+00,3.452946573661361374e+00
4.350000000000000000e+01,3.033835735225540731e+01,4.137264814909430655e+00,3.463026679270533315e+00
4.382000000000000028e+01,3.047744266052603734e+01,4.132239609016504112e+00,3.443239805296973266e+00
4.402000000000000313e+01,3.009690111804564339e+01,4.110882483971569634e+00,3.454813259885281873e+00
4.446000000000000085e+01,3.072721970451086904e+01,4.115907689864495289e+00,3.438013083869995157e+00
4.470000000000000284e+01,3.103118713082705327e+01,3.890401575419446978e+00,3.614974937897683205e+00
4.482999999999999829e+01,3.118507940714328797e+01,3.866531847428048785e+00,3.633641800136890865e+00
4.532000000000000028e+01,3.075775014511264160e+01,3.853968832695734648e+00,3.643348568501278528e+00
4.547999999999999687e+01,3.088922091052614149e+01,3.846431023856345277e+00,3.628788415954696589e+00
4.588000000000000256e+01,3.135361111842076554e+01,3.833239858387415211e+00,3.637748509829516586e+00
4.607000000000000028e+01,3.094012797293286710e+01,3.960754457920408811e+00,3.366705670116222571e+00
4.645000000000000284e+01,3.148685247857181224e+01,3.801832321556628536e+00,3.648575289928256637e+00
4.659000000000000341e+01,3.110361069699232672e+01,3.927462468879775237e+00,3.381265822662804510e+00
4.672999999999999687e+01,3.064412493796971404e+01,3.935000277719163719e+00,3.363718972157949239e+00
4.675000000000000000e+01,3.104246933421007171e+01,3.780475196511693614e+00,3.642975231256494695e+00
4.685000000000000142e+01,3.117274601578987969e+01,3.929346921089622136e+00,3.363345634913164961e+00
4.699000000000000199e+01,3.078094197969938861e+01,4.365911683037557722e+00,3.446599840500030876e+00
4.711999999999999744e+01,3.067507421127807987e+01,3.745298755261212698e+00,3.440253107338699934e+00
4.727000000000000313e+01,3.121677765187915554e+01,3.747183207471059596e+00,3.439879770093916100e+00
4.745000000000000284e+01,3.084792400563852155e+01,4.340785653572927671e+00,3.453319910906145651e+00
4.765999999999999659e+01,3.096792039736817159e+01,4.360886477144631179e+00,3.448093189479167542e+00
4.789999999999999858e+01,3.094892510225561821e+01,3.771681086199073274e+00,3.507080474155063410e+00
4.796000000000000085e+01,3.083204285488764285e+01,1.108937084566902784e-296,3.633180710355745181e-297
4.256597492592147726e+270,1.386148023962399356e-297,1.376855493227366791e-296,1.386148023962399356e-297
6.948965035865827333e-310,2.867809745446467703e-297,5.353418876496885721e-297,2.867809745446467703e-297
6.948920639965617879e-310,6.119712910693219647e-297,1.759144768824252751e-296,6.119712910693219647e-297
-1.550142885419564206e-14,1.529781236050010578e-296,9.942675669888755798e-297,1.529781236050010578e-296
6.948965036656332366e-310,4.261850941045965044e-292,2.867881199465803856e-297,4.261850941045965044e-292
6.948920639978265960e-310,9.155555301422799612e-283,5.162353566462013072e-297,9.155555301422799612e-283
-3.481952658044680965e+47,8.031200127060795484e-297,4.780094621487721844e-297,8.031200127060795484e-297
6.948965036646846306e-310,4.015541733352416211e-297,5.926909369444087610e-297,4.015541733352416211e-297
6.948920639968779899e-310,4.780427829613454630e-298,2.581176782919489066e-297,4.780427829613454630e-298
-2.677345471103795104e+227,1.242812585114138731e-297,3.633241956848789045e-297,1.242812585114138731e-297
6.948965036627874185e-310,3.059618469020781564e-296,1.912204671696447763e-297,3.059618469020781564e-296
6.948920639990914040e-310,1.530040512265237343e-297,2.485606213266532608e-297,1.530040512265237343e-297
-1.517808441471616317e-288,6.691780885408023826e-298,2.198922212551650226e-297,6.691780885408023826e-298
6.948965035869779858e-310,1.529932602213007121e-297,1.682650983625176661e-296,1.529932602213007121e-297
6.948920639971941919e-310,1.529788235527150167e-296,3.251032591459704877e-297,1.529788235527150167e-296
-9.810043971776351109e-23,2.963520307557074239e-297,4.971209512309350944e-297,2.963520307557074239e-297
6.948965035889542484e-310,3.106964019906685453e-298,7.649057836567098952e-297,3.106964019906685453e-298
6.948920639981427980e-310,1.433911435155811072e-297,3.059847706044683759e-297,1.433911435155811072e-297
