Ts (degC),I (a.u.),P (W),q (slm)
3.509000000000000341e+01,2.129244140112783157e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.500999999999999801e+01,2.322229111541347635e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.952000000000000313e+01,2.889975241353402069e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.085000000000000142e+01,2.941072010338323039e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.122999999999999687e+01,2.974680132217983441e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.175999999999999801e+01,2.937972976804556424e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.175999999999999801e+01,2.915493814812041151e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.175999999999999801e+01,2.899743241315821862e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.386999999999999744e+01,2.974634471240571543e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.434000000000000341e+01,2.954363953721853520e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.465999999999999659e+01,3.014496340300706478e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.517999999999999972e+01,2.966650041616484046e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.535999999999999943e+01,2.922918158345909845e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.557000000000000028e+01,2.942738143270658213e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.582000000000000028e+01,2.968377603345916427e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.613000000000000256e+01,2.967541251917342393e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.628000000000000114e+01,2.960970834360837856e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.649000000000000199e+01,2.939870042593948440e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.670000000000000284e+01,2.940913675150423501e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.681000000000000227e+01,2.888200540413541262e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.688000000000000256e+01,2.951053861353410568e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.707000000000000028e+01,2.974307288984935127e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.714000000000000057e+01,3.003031985751897537e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.721999999999999886e+01,2.953500665601549713e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.735999999999999943e+01,2.916082808571457363e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.740999999999999659e+01,2.942305185225546893e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.739999999999999858e+01,2.974065680000040501e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.771000000000000085e+01,2.969096681616486322e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.764999999999999858e+01,2.965627104323335672e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946270190687143253e-310,2.946862742067672158e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946217453098773655e-310,2.986423215827101174e+01,3.359612262465323518e+00,3.734620192738745015e+00
1.460009877275832916e-292,2.929498595037638609e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946270191312432734e-310,2.936277607706712445e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946217453244226581e-310,2.947531231917349714e+01,3.359612262465323518e+00,3.734620192738745015e+00
-2.666034214283810996e-295,2.916519708571433256e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946270191302946674e-310,2.926323678872148903e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946217453007075071e-310,2.943629846315839771e+01,3.359612262465323518e+00,3.734620192738745015e+00
1.734896373721221678e-103,2.948075385939833382e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946270191283974553e-310,2.981229197518850427e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946217453127231836e-310,2.935998550150436159e+01,3.359612262465323518e+00,3.734620192738745015e+00
-6.531761665064969598e+249,2.954073398797001815e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946270190691095778e-310,2.987263180714337807e+01,3.359612262465323518e+00,3.734620192738745015e+00
6.946217451748591058e-310,2.951486490902205162e+01,3.359612262465323518e+00,3.734620192738745015e+00
3.598862802026789631e-24,2.889735767593932181e+01,1.300415369992144901e-296,1.285009752594726514e-295
6.946270190710858404e-310,3.059595138569566577e-296,3.059595138569566577e-296,2.370802246041143179e-296
