Ts (degC),I (a.u.),P (W),q (slm)
3.565999999999999659e+01,2.287310453909775276e+01,4.276552089698207659e+00,3.269283967354783105e+00
3.945000000000000284e+01,2.784180399097747483e+01,4.276552089698207659e+00,3.269283967354783105e+00
4.189000000000000057e+01,2.911116930902204913e+01,4.276552089698207659e+00,3.269283967354783105e+00
4.246000000000000085e+01,2.969378202894791841e+01,3.408018028882939365e+00,3.470660868271192356e+00
4.274000000000000199e+01,2.955277994511284589e+01,3.321444446245060078e+00,3.498623986339084002e+00
4.284000000000000341e+01,2.921855473007579107e+01,3.201168273383857787e+00,3.537472982995950144e+00
4.324000000000000199e+01,2.991592761165392744e+01,3.085207879284315169e+00,3.575049351676321763e+00
4.378000000000000114e+01,2.985827487894771437e+01,3.072213231888414331e+00,3.581093351948095638e+00
4.407999999999999829e+01,2.974219251992418123e+01,3.046776398735415725e+00,3.592924394515537134e+00
4.431000000000000227e+01,2.936215357669171411e+01,3.018544328505559093e+00,3.606055542667800484e+00
4.454999999999999716e+01,2.992519284812017588e+01,2.984983607141211248e+00,3.621665124279921599e+00
4.460000000000000142e+01,2.983877205714328085e+01,2.959302753736932967e+00,3.633609664229794589e+00
4.475000000000000000e+01,3.011161939210522931e+01,2.948448402824874748e+00,3.638658181351013710e+00
4.490999999999999659e+01,2.945750453796992829e+01,2.948707791698115255e+00,3.638537535798072042e+00
4.511999999999999744e+01,2.906833339924832771e+01,2.925494499666622783e+00,3.649334376918313971e+00
4.553000000000000114e+01,2.936995371992428971e+01,2.908434449098104224e+00,3.657269255574977951e+00
4.557000000000000028e+01,2.984291110977495620e+01,2.910270905612280856e+00,3.656415092831455382e+00
4.574000000000000199e+01,2.977357212330781522e+01,2.902502578937499411e+00,3.660028255013018317e+00
4.589999999999999858e+01,2.968922414360850937e+01,2.883648156457556677e+00,3.668797722249879545e+00
4.604999999999999716e+01,3.007334301014996925e+01,2.861348405575740550e+00,3.679169662040466360e+00
4.627000000000000313e+01,2.991020849210547183e+01,2.847197011596258598e+00,3.685751682040867117e+00
4.639000000000000057e+01,2.964108301954887636e+01,2.817537985235186504e+00,3.699546528328379047e+00
4.647999999999999687e+01,3.016018427631634680e+01,2.778836076549415779e+00,3.717547351243263520e+00
4.675000000000000000e+01,2.975226092969947800e+01,2.755813721306779041e+00,3.728255384874654688e+00
4.690999999999999659e+01,2.957951132669163385e+01,2.708763170853846880e+00,3.750139282995225365e+00
4.721999999999999886e+01,2.959302237706707928e+01,2.700178286075739287e+00,3.760242950499450565e+00
4.728999999999999915e+01,2.901251531804554062e+01,2.740150315331489672e+00,3.755184102733658769e+00
4.739999999999999858e+01,2.964464391879659289e+01,2.893947375062895677e+00,3.737127143429181064e+00
4.742999999999999972e+01,2.948518691616488141e+01,2.738674626229249842e+00,3.782989875972027072e+00
4.742000000000000171e+01,2.929734291090277409e+01,2.749773315404585805e+00,3.805085284775036047e+00
4.738000000000000256e+01,2.948149133345917505e+01,6.924026674774282681e-310,1.659439821428571349e+03
3.793373187799154985e-295,3.304087337386558182e-295,6.924026674774282681e-310,1.659439821428571349e+03
1.801557769030616755e-293,3.059426681325010409e-295,1.923174636840569226e-316,1.809234107142857056e+03
6.738531769559445478e-290,4.651083536227141021e-295,1.923174636840569226e-316,1.937963571428571413e+03
3.720816060899177563e-294,5.874233768507258391e-295,9.560445895988770923e-297,2.047968750000000000e+03
1.566812552817690804e-293,2.447844100471561766e-295,1.433969571140432274e-272,2.155633392857143008e+03
2.141448045137679101e-296,1.101560922597358491e-295,0.000000000000000000e+00,1.834980000000000018e+03
3.548669600386448469e-295,8.260139016486077061e-296,1.185157526680184828e-271,1.633693928571428614e+03
9.025370894029868785e-292,7.342029724317724913e-295,1.032493461958024707e-296,1.636034464285714193e+03
1.759436422089211087e-296,2.447795569624154830e-295,1.185157526680184828e-271,1.652418214285714384e+03
3.365539951039539935e-296,1.896690327082224886e-295,0.000000000000000000e+00,1.881790714285714330e+03
8.260181012708047149e-296,8.812644179433861450e-295,1.202892703335521163e-272,1.984774285714285725e+03
9.526244785546515405e-292,3.426458730597276053e-295,3.824141026925134256e-296,2.221168392857142862e+03
1.835709020307477131e-295,1.774391729957514090e-295,1.202892703335521163e-272,2.605016250000000127e+03
7.036831063024661252e-296,1.835576492872023610e-295,0.000000000000000000e+00,2.897583214285714348e+03
7.342568225300750638e-296,9.792520598434053181e-296,2.220964530479816494e-272,3.073123392857142790e+03
4.741639489218766525e-296,1.468518311506406246e-295,5.201871466917213980e-296,3.145679999999999836e+03
7.036756402006363802e-296,1.285044283405570634e-295,2.220964530479816494e-272,2.410751785714285688e+03
1.566801803416272396e-294,3.824176024560046720e-296,0.000000000000000000e+00,1.860725892857142753e+03
4.282994083952134129e-296,2.325450308421349319e-295,8.514047131186865660e-272,1.617310178571428651e+03
7.648422045600320522e-296,1.468568708354144659e-295,4.435825333512980520e-296,1.519007678571428642e+03
1.321626722303136278e-294,3.181757008885853042e-295,8.514047131186865660e-272,1.497942857142857065e+03
2.506772025253497244e-292,5.140251796933309562e-295,0.000000000000000000e+00,1.507305000000000064e+03
4.130069508385487802e-296,2.692430095101892268e-295,1.333146234262337652e-271,1.490921250000000100e+03
6.119628914172799934e-296,6.731098568633144628e-296,8.565754851073996517e-296,1.472196964285714330e+03
1.664727288059588082e-294,4.896124974497095077e-296,1.333146234262337652e-271,1.504964464285714257e+03
3.258317957729384860e-292,7.648445375837956666e-296,0.000000000000000000e+00,1.519007678571428642e+03
6.894068894566959348e-293,5.813509111249809810e-296,5.686023018164437379e-270,1.467515892857142944e+03
3.133735012218514958e-294,9.792417933170190285e-296,6.425095425656115113e-296,1.572839999999999918e+03
4.112395557609714185e-294,2.203146112042468589e-295,5.686023018164437379e-270,1.521348214285714221e+03
9.007836622964323835e-294,1.590892503653529753e-295,0.000000000000000000e+00,1.483899642857142908e+03
8.023210264919589862e-292,1.652032469971322353e-295,1.213422459112071119e-267,1.425386250000000018e+03
5.264562045727718289e-292,2.692499156581178823e-295,3.824215687907812598e-296,1.516667142857142835e+03
7.519060318931976004e-292,6.730981911677687630e-296,1.213422459112071119e-267,1.554115714285714375e+03
2.807204232473738721e-291,7.206508217138722924e-293,0.000000000000000000e+00,1.526029285714285606e+03
8.022490070587964004e-291,1.713231232680318605e-295,2.724915698549799749e-270,1.526029285714285606e+03
2.054305871857395839e-289,4.130027510525768832e-296,8.795793845656904546e-297,1.502623928571428678e+03
9.036995660490120511e-288,9.560445892784674074e-297,2.724915698549799749e-270,1.572839999999999918e+03
