Ts (degC),I (a.u.),P (W),q (slm)
3.564000000000000057e+01,2.199800697894736956e+01,4.163018995110675746e+00,3.670228850125737630e+00
3.545000000000000284e+01,2.568007863533832591e+01,4.070680836828162619e+00,3.370065705319279736e+00
3.938000000000000256e+01,3.017451985225557110e+01,3.999699803590584857e+00,3.415239511938162220e+00
4.179999999999999716e+01,3.082739463308253036e+01,4.323197432947686991e+00,3.398439335922875060e+00
4.221000000000000085e+01,3.073596427443565915e+01,4.308121815268910026e+00,3.418226209896435108e+00
4.304999999999999716e+01,3.097790011315826320e+01,4.222065164352554412e+00,3.435399723156506102e+00
4.336999999999999744e+01,3.130610070714320869e+01,4.129098855333425355e+00,3.469373412431863812e+00
4.389999999999999858e+01,3.130012207556336534e+01,4.100832072185717436e+00,3.490653635384560527e+00
4.425000000000000000e+01,3.077865893082676507e+01,3.896054932048988562e+00,3.635881823605595642e+00
4.457999999999999829e+01,3.056202880000019917e+01,3.898567534995451389e+00,3.614228263408114650e+00
4.521000000000000085e+01,3.115304445375991449e+01,3.891029726156062907e+00,3.607881530246784152e+00
4.554999999999999716e+01,3.118857953458687859e+01,3.836380612070493967e+00,3.647081940949119971e+00
4.596999999999999886e+01,3.049750064097765190e+01,3.818164240708637358e+00,3.653802011355234747e+00
4.607999999999999829e+01,3.100811848233144019e+01,3.823817597338178942e+00,3.624681706262070868e+00
4.628000000000000114e+01,3.137009670225583591e+01,3.798691567873549779e+00,3.652308662376098081e+00
4.646000000000000085e+01,3.108709226353372301e+01,3.940025483612089818e+00,3.373052403277553069e+00
4.659000000000000341e+01,3.105900583496228506e+01,3.941909935821937161e+00,3.361105611444460184e+00
4.679999999999999716e+01,3.044501186917339908e+01,3.936884729929011506e+00,3.361852285934028295e+00
4.706000000000000227e+01,3.094857196879669559e+01,3.784872251668003784e+00,3.634015137381674698e+00
4.747999999999999687e+01,3.080350310150409143e+01,4.372193190403714347e+00,3.444733154276109932e+00
4.760000000000000142e+01,3.042594430488770030e+01,4.362142778617863037e+00,3.447346514989598987e+00
4.745000000000000284e+01,3.103494512781967885e+01,3.742158001578133941e+00,3.441373119073052766e+00
4.747999999999999687e+01,3.088991568007578437e+01,4.345810859465853326e+00,3.451826561927008985e+00
4.770000000000000284e+01,3.118377691954855635e+01,4.355861271251705524e+00,3.449213201213519930e+00
4.782000000000000028e+01,3.102631060413495945e+01,3.752836564100601180e+00,3.514920556295530574e+00
4.810999999999999943e+01,3.100329123007566423e+01,2.228125429120143774e+00,2.996016784285710344e+01
6.948965036650008326e-310,0.000000000000000000e+00,2.589886583106189022e+00,-1.915500000000001535e+00
6.948919522589915265e-310,0.000000000000000000e+00,0.000000000000000000e+00,-1.675499999999999545e+00
4.256597492592147726e+270,0.000000000000000000e+00,0.000000000000000000e+00,-1.615499999999997272e+00
6.948965035865827333e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.948946382648196067e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.550142885419564206e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.948965036656332366e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.948920653236616379e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.481952658044680965e+47,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.948965036646846306e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
