Ts (degC),I (a.u.),P (W),q (slm)
3.553000000000000114e+01,2.206724905902265377e+01,4.163018995110675746e+00,3.670228850125737630e+00
3.543999999999999773e+01,2.492237413421049297e+01,4.079474947140782959e+00,3.363345634913164961e+00
3.914999999999999858e+01,3.027948918345924412e+01,3.955101101290867227e+00,3.449586538458303764e+00
4.202000000000000313e+01,3.074186570939843222e+01,4.364655381564325864e+00,3.392839277251113117e+00
4.254999999999999716e+01,3.030742450375993258e+01,4.266035715915656112e+00,3.424946280302549884e+00
4.314999999999999858e+01,3.028158334699246979e+01,4.191913928994998706e+00,3.425319617547334161e+00
4.393999999999999773e+01,3.108862634097728872e+01,4.151712281851592579e+00,3.435026385911721825e+00
4.436999999999999744e+01,3.009004375902229356e+01,3.902336439415146074e+00,3.625801717996423257e+00
4.493999999999999773e+01,3.084033574248067922e+01,4.098319469239254609e+00,3.442866468052189433e+00
4.517000000000000171e+01,3.015796364172965127e+01,3.861506641535123130e+00,3.627295066975559923e+00
4.543999999999999773e+01,3.045519361015001181e+01,3.877210409950516468e+00,3.595934738413691267e+00
4.564000000000000057e+01,3.087726036240607641e+01,3.852084380485886861e+00,3.614974937897683205e+00
4.567000000000000171e+01,3.059631395263208020e+01,3.825702049548026284e+00,3.639241858808652808e+00
4.577000000000000313e+01,3.077010817368404361e+01,3.835124310597262109e+00,3.625428380751639423e+00
4.592999999999999972e+01,3.078750533458687499e+01,3.823189446601563457e+00,3.635881823605595642e+00
4.610000000000000142e+01,3.106970660000036233e+01,3.815023487025558602e+00,3.638868521563868974e+00
4.649000000000000199e+01,3.108173777481195899e+01,3.795550814190471023e+00,3.655668697579155690e+00
4.684000000000000341e+01,3.082841461390922433e+01,3.941281785085321232e+00,3.361478948689244461e+00
4.715999999999999659e+01,3.063523090225549339e+01,3.767912181779379033e+00,3.654175348600019024e+00
4.739999999999999858e+01,3.086723958458692607e+01,3.748439508944291454e+00,3.439506432849131823e+00
4.760000000000000142e+01,3.056075587706714813e+01,4.361514627881247108e+00,3.447719852234383264e+00
4.768999999999999773e+01,3.050175795225550246e+01,4.375333944086793103e+00,3.443986479786541821e+00
4.777000000000000313e+01,3.084751174285745279e+01,4.375333944086793103e+00,3.443986479786541821e+00
4.811999999999999744e+01,3.069213302105206509e+01,3.775449990618767515e+00,3.504093776196790078e+00
4.834000000000000341e+01,3.097575503270643438e+01,3.769796633989225931e+00,3.502600427217653412e+00
4.853000000000000114e+01,3.082289259210555343e+01,5.021410817316190601e+42,2.976860139423345598e-317
6.502141009075391436e-297,2.923951637541498188e-317,0.000000000000000000e+00,1.264853112140491875e-316
1.108937084566902784e-296,2.909912268149273326e-317,0.000000000000000000e+00,1.403936939222486180e-318
1.376855493227366791e-296,1.185757550018991706e-322,0.000000000000000000e+00,0.000000000000000000e+00
5.353418876496885721e-297,0.000000000000000000e+00,0.000000000000000000e+00,2.923216467860486413e-317
1.759144768824252751e-296,2.518365737885731281e-317,6.948967754558089936e-310,2.923951637541498188e-317
9.942675669888755798e-297,0.000000000000000000e+00,8.195311553078438364e+128,2.909912268149273326e-317
2.867881199465803856e-297,1.264737698405623360e-316,0.000000000000000000e+00,1.185757550018991706e-322
5.162353566462013072e-297,4.786065294091322763e-317,0.000000000000000000e+00,0.000000000000000000e+00
4.780094621487721844e-297,4.683536791266347280e-317,0.000000000000000000e+00,2.518365737885731281e-317
5.926909369444087610e-297,6.948920648803464152e-310,0.000000000000000000e+00,0.000000000000000000e+00
2.581176782919489066e-297,0.000000000000000000e+00,0.000000000000000000e+00,1.264855483655591913e-316
3.633241956848789045e-297,0.000000000000000000e+00,0.000000000000000000e+00,4.786065294091322763e-317
1.912204671696447763e-297,7.905050333459944707e-323,0.000000000000000000e+00,4.683536791266347280e-317
2.485606213266532608e-297,2.906734437915222428e-317,0.000000000000000000e+00,6.948920648749709810e-310
2.198922212551650226e-297,2.924773762776178022e-317,0.000000000000000000e+00,0.000000000000000000e+00
1.682650983625176661e-296,2.938394164500729507e-317,0.000000000000000000e+00,0.000000000000000000e+00
3.251032591459704877e-297,2.711155587615089936e-317,0.000000000000000000e+00,7.905050333459944707e-323
4.971209512309350944e-297,0.000000000000000000e+00,0.000000000000000000e+00,2.906734437915222428e-317
7.649057836567098952e-297,6.948965017193307940e-310,0.000000000000000000e+00,2.924773762776178022e-317
3.059847706044683759e-297,0.000000000000000000e+00,0.000000000000000000e+00,2.938394164500729507e-317
2.390041477267711474e-297,0.000000000000000000e+00,0.000000000000000000e+00,2.711155587615089936e-317
1.529915103742673004e-297,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.195022197158648863e-297,0.000000000000000000e+00,6.948967773451160233e-310,6.948965017193307940e-310
2.103304979806774277e-297,0.000000000000000000e+00,-1.270512355357532472e-171,0.000000000000000000e+00
4.588877655402828294e-297,1.487631659627993345e-320,6.948967754601567713e-310,0.000000000000000000e+00
4.206668287610671149e-297,0.000000000000000000e+00,8.587932829702058002e+52,0.000000000000000000e+00
1.386153127558689746e-297,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.485588714417938990e-297,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625501712885040668e-297,0.000000000000000000e+00,0.000000000000000000e+00,1.488125725273834591e-320
6.930780220760630058e-298,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.824798696540378078e-298,0.000000000000000000e+00,6.948967773648786491e-310,0.000000000000000000e+00
1.051644469257524926e-297,0.000000000000000000e+00,2.642065717021146644e+153,0.000000000000000000e+00
2.963461975265529559e-297,0.000000000000000000e+00,6.948967773454322253e-310,0.000000000000000000e+00
2.963426978925615648e-297,0.000000000000000000e+00,8.397325501497357267e-131,0.000000000000000000e+00
4.588889320263520415e-297,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.083134060170067155e-298,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.251015092944838726e-297,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.390022519749697137e-297,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.693053328423625076e-284,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.860582742115506143e-294,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.442234978371226427e-297,0.000000000000000000e+00,6.948967754997610735e-310,0.000000000000000000e+00
