Ts (degC),I (a.u.),P (W),q (slm)
3.553999999999999915e+01,2.282487472105260196e+01,4.169928653213448300e+00,3.665002128698759520e+00
3.936999999999999744e+01,2.855128195902206656e+01,4.132239609016504112e+00,3.700469166953253897e+00
4.163000000000000256e+01,3.018383436315829016e+01,4.350836065358779869e+00,3.586601307294087437e+00
4.167000000000000171e+01,2.949400047030114180e+01,3.780475196511693614e+00,3.364465646647517350e+00
4.179999999999999716e+01,2.925894498533779142e+01,4.328850789577229463e+00,3.619828322079877037e+00
4.235000000000000142e+01,2.938424494887249594e+01,4.325710035894150707e+00,3.610868228205057484e+00
4.261999999999999744e+01,2.943439154248064327e+01,4.181863517209147396e+00,3.650815313396961415e+00
4.275999999999999801e+01,2.961345155827070741e+01,4.112766936181416533e+00,3.669482175636169075e+00
4.309000000000000341e+01,2.975930388909767643e+01,4.223949616562401310e+00,3.389479242048055507e+00
4.356000000000000227e+01,2.978937279248054537e+01,4.174953859106373955e+00,3.407772767042478890e+00
4.403999999999999915e+01,2.989770099774483469e+01,4.150455980378360721e+00,3.415986186427730331e+00
4.432000000000000028e+01,2.986553628834633756e+01,4.122189197230652802e+00,3.428306315505607493e+00
4.464000000000000057e+01,2.923455906691791384e+01,4.109626182498337776e+00,3.430919676219096548e+00
4.464999999999999858e+01,2.961407077368419749e+01,4.118420292810958117e+00,3.403292720105069336e+00
4.472999999999999687e+01,2.912523059060205455e+01,4.103344675132181152e+00,3.422706256833845107e+00
4.510000000000000142e+01,2.927896190376001684e+01,3.791781909770776782e+00,3.534334093024306345e+00
4.509000000000000341e+01,2.923163216541342280e+01,4.093922414082944883e+00,3.411879476735104610e+00
4.521999999999999886e+01,2.991137793872113804e+01,4.096435017029407710e+00,3.409266116021615556e+00
4.539999999999999858e+01,2.941853831390914920e+01,4.063143027988774136e+00,3.445853166010462321e+00
4.559000000000000341e+01,2.997154202518855470e+01,4.073193439774625446e+00,3.423452931323413218e+00
4.554999999999999716e+01,2.988354280977490518e+01,3.863391093744970473e+00,3.592574703210634102e+00
4.589000000000000057e+01,2.939126984097762119e+01,3.869044450374512056e+00,3.587347981783655992e+00
4.595000000000000284e+01,2.957953924887269892e+01,4.049951862519843182e+00,3.429052989995175604e+00
4.596999999999999886e+01,2.911327496992415576e+01,3.860878490798507201e+00,3.577641213419267885e+00
4.621000000000000085e+01,3.008867228721832987e+01,4.374077642613562134e+00,3.551880943529161616e+00
4.631000000000000227e+01,2.971038915639111622e+01,3.828214652494489556e+00,3.607134855757215597e+00
4.645000000000000284e+01,3.010104017067673254e+01,3.838265064280340866e+00,3.589588005252360770e+00
4.645000000000000284e+01,2.980198212067665509e+01,3.825073898811410800e+00,3.418972884386003663e+00
4.653999999999999915e+01,2.897322224022498816e+01,3.843290270173266965e+00,3.406279418063342668e+00
4.652000000000000313e+01,2.949187017217983708e+01,3.870300751847743470e+00,3.737056216942100662e+00
4.663000000000000256e+01,2.936960387142874751e+01,3.851456229749271376e+00,3.387239218579350730e+00
4.663000000000000256e+01,3.000785892706728220e+01,3.850828079012655891e+00,3.380892485418020232e+00
4.700000000000000000e+01,2.933444327631631765e+01,3.823189446601563457e+00,3.418972884386003663e+00
4.740999999999999659e+01,2.921738692593930153e+01,3.833239858387415211e+00,3.382759171641940732e+00
4.760999999999999943e+01,2.923836469586431974e+01,4.124701800177115629e+00,3.487666937426287639e+00
4.779999999999999716e+01,2.982874470939849232e+01,4.116535840601111218e+00,3.490653635384560527e+00
4.760000000000000142e+01,2.942549093684201367e+01,5.813639767871599498e-296,0.000000000000000000e+00
-3.752423889256521836e-64,9.177579146991000852e-296,4.129999513542840115e-296,2.198428873352648962e-273
6.900215353853252576e-310,9.085267923618799861e-293,9.792203283249958179e-296,2.294353956464434450e-296
6.900170968356089361e-310,3.365836273488541327e-296,1.835496231389113004e-295,2.198428873352648962e-273
-6.286157198010812467e+244,7.266775563206542490e-297,6.363521485361629373e-295,0.000000000000000000e+00
6.900215353099901280e-310,9.177425160345215790e-296,2.570189360535116423e-295,2.590607693945056698e-272
6.900170967154521711e-310,4.229477877357646928e-293,7.342134251039255215e-295,1.224018410911293185e-296
5.862894329597031990e+296,7.343510839783464489e-296,3.426415799815759684e-295,2.590607693945056698e-272
6.900215353119663905e-310,4.129978513936578820e-296,1.958474255906088534e-295,0.000000000000000000e+00
6.900170958224976854e-310,6.119348931384707598e-296,5.201941464109535316e-296,7.407925595305484362e-273
-8.564030188787415214e+71,3.365488621433730121e-296,1.682736145283214331e-296,5.162487724486729567e-297
6.900215353862738637e-310,1.835494364463138416e-295,8.260069021002628745e-296,7.407925595305484362e-273
6.900170958221814834e-310,2.570129630866055751e-295,2.080759786015772631e-295,0.000000000000000000e+00
7.202015154657485522e-275,5.813546442649043488e-296,1.407381144879791062e-295,1.110209225671789187e-271
6.900215353856414597e-310,2.600959065867905442e-296,4.896190305442490407e-296,1.453386610181623461e-296
6.900170958215490793e-310,7.342134248703773365e-295,8.566058165666158524e-296,1.110209225671789187e-271
