Ts (degC),I (a.u.),P (W),q (slm)
3.396999999999999886e+01,2.317596329060162219e+01,4.358977487796635408e+00,3.189551314071692900e+00
3.865999999999999659e+01,2.844296853609062836e+01,4.333679698364962363e+00,3.208658597591856676e+00
4.070000000000000284e+01,3.041846937293248843e+01,4.223748412029578958e+00,3.266502536955600888e+00
4.089000000000000057e+01,3.037302848796981181e+01,3.873991137425361053e+00,3.033067591259860585e+00
4.125000000000000000e+01,3.085722866165393441e+01,3.848055382401812885e+00,3.040336000744252143e+00
4.172999999999999687e+01,3.067252179548922442e+01,3.727573126662337089e+00,3.069354221434545504e+00
4.224000000000000199e+01,3.009700787932274935e+01,3.723760055393974255e+00,3.071600078297699987e+00
4.278999999999999915e+01,3.042132729022507220e+01,3.711525838312857317e+00,3.078810153837594044e+00
4.313000000000000256e+01,3.047665919699239367e+01,3.718720127218159366e+00,3.074569276072623758e+00
4.342999999999999972e+01,3.032136095676628074e+01,3.720040225250578203e+00,3.073793434610807118e+00
4.421999999999999886e+01,3.013556676804563139e+01,3.716796415587273472e+00,3.075703871293100633e+00
4.453999999999999915e+01,3.047148538120354999e+01,3.713071678016247379e+00,3.077897227606207764e+00
4.496000000000000085e+01,3.026923024586416133e+01,3.720437726888592866e+00,3.073560098832816667e+00
4.510999999999999943e+01,3.064367161315838572e+01,3.716222246554585773e+00,3.076039291473961601e+00
4.521999999999999886e+01,3.036291901616487010e+01,3.724353854137181674e+00,3.071250074630714977e+00
4.553999999999999915e+01,3.028991565413492992e+01,3.718337347863033937e+00,3.074793861758939428e+00
4.567999999999999972e+01,3.040321236503696056e+01,3.716879841856980171e+00,3.075654287440277912e+00
4.593999999999999773e+01,3.026808050902211278e+01,3.719372815092923723e+00,3.074184272038940513e+00
4.621000000000000085e+01,2.996573749661709485e+01,3.716551044205782972e+00,3.075846789457119534e+00
4.628999999999999915e+01,2.962906005714289037e+01,3.710127221438360934e+00,3.079632662455009218e+00
4.657000000000000028e+01,3.013215369210530525e+01,3.702888765684391181e+00,3.083893957100553251e+00
4.663000000000000256e+01,3.004347448947418542e+01,3.713847051581757430e+00,3.077439306141902087e+00
4.682000000000000028e+01,3.032502040488785156e+01,3.711957691944280491e+00,3.078553484481804770e+00
4.695000000000000284e+01,3.003211016203064432e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.721999999999999886e+01,3.032033769097732900e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.699000000000000199e+01,3.053213892706715882e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.696000000000000085e+01,3.054415039210530480e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.697999999999999687e+01,3.134836831842061855e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.704999999999999716e+01,3.092473463909748332e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.717999999999999972e+01,3.072222820413533029e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.745000000000000284e+01,3.065811395037627562e+01,2.294318958829523615e-296,2.772298964662883452e-297
-3.633009015653771839e-117,1.040376159284091399e-295,2.867889950058267665e-297,1.040376159284091399e-295
6.901651116825509485e-310,3.759344755682243828e-292,4.015530067868697298e-297,3.759344755682243828e-292
6.901606720122146917e-310,9.046254744805787018e-282,4.015614645863150539e-297,9.046254744805787018e-282
-3.127341018048645411e-28,1.376857826528931311e-296,1.912064679514713906e-296,1.376857826528931311e-296
6.901651116816023425e-310,1.070726355896986125e-296,3.059914784678795068e-297,1.070726355896986125e-296
6.901606720125308937e-310,1.242805293947623809e-297,8.413459070699465214e-297,1.242805293947623809e-297
1.840989054229224708e+135,2.390021062749086903e-297,1.721079574238537583e-297,2.390021062749086903e-297
6.901651116797051304e-310,8.565974169092340026e-296,4.589026393134996986e-297,8.565974169092340026e-296
6.901606720147443078e-310,1.433979243992416129e-297,4.397891088462260041e-297,1.433979243992416129e-297
6.942577066034520812e+127,2.581137410704829650e-297,1.108947000715354730e-296,2.581137410704829650e-297
6.901651115859512334e-310,5.353512202858728574e-297,5.162420644784597066e-297,5.353512202858728574e-297
6.901606720128470957e-310,9.791951300221546582e-296,4.397861924018698231e-297,9.791951300221546582e-296
2.872343421106814713e+129,1.529850066733985345e-296,4.397920252727815942e-297,1.529850066733985345e-296
6.901651115879274960e-310,3.824351013615726746e-297,1.223971747498963330e-296,3.824351013615726746e-297
6.901606720137957018e-310,1.721091239455249670e-297,9.177976959847046886e-297,1.721091239455249670e-297
-6.680265858103893958e-108,1.300428202544903056e-296,3.442106652042525938e-297,1.300428202544903056e-296
6.901651116806537364e-310,1.835568560764974755e-296,2.485636836468534049e-297,1.835568560764974755e-296
6.901606720163253179e-310,7.648888686808374829e-297,7.266653071110497888e-297,7.648888686808374829e-297
3.209244750868230144e+19,3.824467672814106812e-297,7.266612240115175602e-297,3.824467672814106812e-297
6.901651116800213324e-310,2.007813155228415540e-297,9.560259240416917343e-297,2.007813155228415540e-297
6.901606720144281058e-310,1.606243525097217793e-296,4.206569129730777457e-297,1.606243525097217793e-296
