Ts (degC),I (a.u.),P (W),q (slm)
3.563000000000000256e+01,2.203761705563903917e+01,4.154538960166362926e+00,3.244169386304724068e+00
3.556000000000000227e+01,2.588575341654134476e+01,4.063260806251888901e+00,3.329675282149194615e+00
4.007000000000000028e+01,3.077003426203073388e+01,4.164255666873387440e+00,3.235080957752010100e+00
4.200999999999999801e+01,3.068069970939838598e+01,3.427964855007151534e+00,3.494445341776899916e+00
4.297999999999999687e+01,3.078407254887274647e+01,3.141822564768165904e+00,3.581071249355722408e+00
4.349000000000000199e+01,3.077615578947426656e+01,4.319192972001761888e+00,3.616351618987824423e+00
4.382999999999999829e+01,3.067251851052607137e+01,4.305354026085696617e+00,3.621811676192792540e+00
4.432000000000000028e+01,3.170850203195508499e+01,4.299720299166674309e+00,3.623351692327527296e+00
4.454999999999999716e+01,3.122938205263211842e+01,4.131238493780022836e+00,3.694507437825606644e+00
4.495000000000000284e+01,3.083757473157867324e+01,4.207185843778969314e+00,3.662948773852446216e+00
4.532999999999999829e+01,3.101714555902209725e+01,4.262070514390768672e+00,3.639498528164442082e+00
4.546000000000000085e+01,3.128020042105203657e+01,4.216863291064955277e+00,3.658153723614749886e+00
4.581000000000000227e+01,3.080619020075137371e+01,4.167946052451005023e+00,3.675397237608217793e+00
4.614000000000000057e+01,3.083985778045062531e+01,4.236983744347178060e+00,3.649240296895528424e+00
4.625999999999999801e+01,3.098426308533782603e+01,4.220632195484649074e+00,3.653848678510832837e+00
4.671999999999999886e+01,3.123934862857179695e+01,4.192954303652518533e+00,3.662248766518476195e+00
4.707000000000000028e+01,3.107372575150415273e+01,4.136558145330737624e+00,3.678045598688405526e+00
4.757000000000000028e+01,3.116353498120333398e+01,4.153518215219362375e+00,3.670310517648033954e+00
4.756000000000000227e+01,3.071170482706707716e+01,4.285665426434897007e+00,3.562777724361299025e+00
4.760000000000000142e+01,3.082231115375995500e+01,3.928600992089891442e+00,3.028707128908671109e+00
4.797999999999999687e+01,3.074531491992436827e+01,3.912563518595670864e+00,3.032207165578522101e+00
4.818999999999999773e+01,3.036550263909753866e+01,4.298130292614615655e+00,3.576229531962427988e+00
4.842000000000000171e+01,2.996534987105221148e+01,4.272690187781678972e+00,3.713419302631703722e+00
4.856000000000000227e+01,3.032399878157873374e+01,3.147294394774496595e+01,4.181726109235512467e+00
6.932951501249496403e-310,4.150102645589013761e+00,3.139846071014997975e+01,4.098908360554831987e+00
-9.976452433321324157e+294,4.129020336491349141e+00,3.137943585037588434e+01,3.897075676995989113e+00
6.932996073277389307e-310,3.940123632164686196e+00,3.042621859924840422e+01,3.897075676995989113e+00
6.932951501227362262e-310,3.928934697168718237e+00,3.007425622969919132e+01,3.984722334464403382e+00
1.244680781566864495e-159,4.306944032637755271e+00,2.999289428082692766e+01,4.021469152556424120e+00
6.932996072486093769e-310,3.964071878998161047e+00,2.957306951541348639e+01,4.024727684502617642e+00
6.932951687454538018e-310,4.221417383905419207e+00,2.986384617518861617e+01,4.337958975258157324e+00
4.385846284936313905e-152,1.403936939222486180e-318,3.049071062368415852e+01,3.059908952582201938e-297
6.932996073283713347e-310,0.000000000000000000e+00,2.506695568973059523e-292,2.390031269474382481e-297
6.932951687495644280e-310,2.923216467860486413e-317,2.239598169476115589e-281,3.824421008164617966e-297
-9.222265700154219278e-197,2.923951637541498188e-317,3.251006345556795328e-297,1.529954475089554974e-297
6.932996073274227287e-310,2.909912268149273326e-317,4.015562149962612246e-297,1.290566518082563041e-297
6.932951679059374564e-310,1.185757550018991706e-322,1.529891771818439159e-297,1.625495880699440848e-297
1.902820986930909231e+76,0.000000000000000000e+00,2.103307895454559245e-297,3.633215707696933501e-297
6.932996073255255166e-310,2.518365737885731281e-317,8.259952359490121617e-296,1.625490047356812808e-297
6.932951676586674820e-310,0.000000000000000000e+00,1.816730347657783932e-297,2.390064808724678451e-297
3.294749493943576300e+170,2.289663046865205761e-316,6.930656271241272642e-298,1.386141461819082926e-297
6.932996072490046294e-310,4.786065294091322763e-317,1.529900520875597933e-297,4.780103368965062220e-297
6.932951687511454380e-310,4.683536791266347280e-317,2.906679893502955610e-296,4.971180347376242329e-297
3.278106153254626731e-290,6.932951682977117509e-310,4.206954104889569904e-297,3.633303202095697840e-297
6.932996072509808920e-310,0.000000000000000000e+00,1.721051867084819126e-297,3.059984778871641198e-297
6.932951685547839878e-310,0.000000000000000000e+00,1.195014905658361658e-297,6.691755367927285641e-298
5.390913640632626115e+101,7.905050333459944707e-323,9.083068437290536941e-298,2.772282922992898507e-297
6.932996073264741226e-310,2.906734437915222428e-317,2.103344351887922472e-297,2.389962732816144958e-297
6.932951685611080280e-310,2.924773762776178022e-317,3.251053006779377766e-297,3.442065821314161587e-297
-7.183385664750681631e-291,2.938394164500729507e-317,1.099449440135712467e-297,1.816623894539428704e-297
6.932996073258417186e-310,2.711155587615089936e-317,2.772269799551768249e-297,1.816667642094829481e-297
6.932951676602484920e-310,0.000000000000000000e+00,4.397949417705400231e-297,6.119782905375618015e-297
-5.475883391653381091e-216,6.932996053801716800e-310,4.435811334736708880e-296,7.649743213073518507e-298
6.932996073280551327e-310,0.000000000000000000e+00,1.721091239989277921e-297,1.051669259339403166e-297
6.932951676608808961e-310,0.000000000000000000e+00,1.032468380017654960e-296,2.963400730063076406e-297
-3.385115644428371554e-299,0.000000000000000000e+00,1.912051847709579752e-296,1.147213580441322404e-297
6.932996073299523448e-310,0.000000000000000000e+00,1.253529841007244331e-293,1.433931849830203714e-297
6.932951676596160880e-310,0.000000000000000000e+00,3.529768164058292735e-290,1.195005426765853114e-297
2.782773606163904055e+45,1.489607922211358331e-320,2.218002499182898811e-296,3.824394760614857701e-297
6.932996072482141243e-310,0.000000000000000000e+00,2.753906973238688800e-296,1.433942057723666803e-297
6.932951686566010361e-310,0.000000000000000000e+00,5.140233129553330417e-295,2.390026895179426853e-297
-3.287371842706528560e+168,0.000000000000000000e+00,1.566831667441944101e-294,2.294491322800918381e-297
6.932996073293199408e-310,0.000000000000000000e+00,1.410123413869898637e-293,2.390041477823980278e-297
6.932951686600792582e-310,0.000000000000000000e+00,3.916314627482835231e-293,1.051667801404255631e-297
1.982151178783538378e-09,0.000000000000000000e+00,4.699314741321808455e-293,1.472020785337165688e-285
6.932996072493998819e-310,0.000000000000000000e+00,1.503796772635312541e-291,1.077051927969845319e-294
6.932951685389738871e-310,0.000000000000000000e+00,9.304165749802572217e-290,8.031305119573406796e-297
-3.172148004970131065e+104,0.000000000000000000e+00,1.232177594856305497e-288,3.250886767995766872e-297
6.932996071136701677e-310,0.000000000000000000e+00,1.419424998219649493e-285,2.772247925896446243e-297
6.932951685680644723e-310,0.000000000000000000e+00,7.993694567852366237e-285,1.003875954334333667e-297
5.215992976271578939e-284,0.000000000000000000e+00,1.615100769974422139e-282,5.736046028896178499e-298
6.932996073271065267e-310,0.000000000000000000e+00,1.309915986952974751e-280,5.975019844987907672e-298
6.932951501186256001e-310,0.000000000000000000e+00,1.488746541212653692e-279,7.649378657306281395e-298
-1.971220721653905327e-232,0.000000000000000000e+00,6.616088265815607660e-279,9.083141347398209157e-298
6.932996072501903869e-310,0.000000000000000000e+00,1.433675715929637505e-279,7.169560819615643930e-298
6.932951686708301267e-310,0.000000000000000000e+00,4.964477946495090088e-280,6.452781550945460718e-298
-8.608114039919617732e+128,0.000000000000000000e+00,1.172205297375784795e-280,1.147217225490560781e-297
6.932965370684812115e-310,0.000000000000000000e+00,2.261832951632027937e-282,2.629125755526911752e-298
6.932951685573136039e-310,0.000000000000000000e+00,5.215270689670729692e-284,2.987486226124893077e-298
1.541475545366294838e+70,0.000000000000000000e+00,2.498103707692425857e-286,1.290571621233821853e-297
6.932996073286875367e-310,0.000000000000000000e+00,5.784025952473274889e-286,1.481707655931045960e-297
6.932951501202066101e-310,0.000000000000000000e+00,5.092529217094310961e-287,3.345843049353969196e-298
2.707812182403208165e+282,0.000000000000000000e+00,1.561116903484146721e-287,2.103322478388364464e-297
6.932996072505856394e-310,0.000000000000000000e+00,1.232054994311291739e-287,1.529907812420382541e-297
6.932951501224200242e-310,0.000000000000000000e+00,9.858178587878603408e-288,1.386137816269195461e-297
1.805853534694390579e-72,0.000000000000000000e+00,1.725269564526435983e-287,9.082980942380022930e-298
6.932996073252093146e-310,0.000000000000000000e+00,3.778932137822844208e-287,5.019263113107421924e-298
6.932951687520940441e-310,0.000000000000000000e+00,1.180933516702082617e-288,5.497250845182607709e-298
1.997266409804087070e+263,0.000000000000000000e+00,5.904342679891543246e-289,1.099408609752265291e-297
6.932996073261579206e-310,0.000000000000000000e+00,8.342527023646493062e-290,4.780062537569204911e-297
6.932981321559405878e-310,0.000000000000000000e+00,1.540193613516502277e-289,1.290572350624162964e-297
-1.057374695113690243e-43,0.000000000000000000e+00,1.219493403543975983e-289,2.031820634910635267e-298
6.932996072478188718e-310,0.000000000000000000e+00,1.283642448943148384e-289,8.605018727729931507e-298
6.932951501262144484e-310,0.000000000000000000e+00,3.336987322095230262e-289,4.541424849589900417e-298
-2.427973989154714906e-123,0.000000000000000000e+00,1.764937906851143362e-290,1.529907812509388211e-297
6.932996073267903247e-310,0.000000000000000000e+00,1.027176421903371808e-289,3.345848518112691154e-298
6.932951687457700038e-310,0.000000000000000000e+00,9.304474012151493285e-290,5.975023488323878392e-298
0.000000000000000000e+00,0.000000000000000000e+00,3.593528703467665897e-289,5.019255823376090505e-298
0.000000000000000000e+00,0.000000000000000000e+00,2.977466132204581930e-288,1.194997406364742744e-297
0.000000000000000000e+00,0.000000000000000000e+00,1.643493237252442687e-288,6.691751720029923696e-298
0.000000000000000000e+00,0.000000000000000000e+00,9.036882923821853365e-288,5.974976097421401217e-298
0.000000000000000000e+00,0.000000000000000000e+00,1.511582875558098534e-286,4.541384747417513016e-298
0.000000000000000000e+00,0.000000000000000000e+00,6.573166259681191652e-287,7.649393240106570299e-298
0.000000000000000000e+00,0.000000000000000000e+00,4.995734427064592802e-286,7.169484261721904205e-298
0.000000000000000000e+00,0.000000000000000000e+00,3.576510647213747060e-285,4.063674079091570805e-298
0.000000000000000000e+00,0.000000000000000000e+00,1.219713147093890082e-284,1.147204830861260070e-297
0.000000000000000000e+00,0.000000000000000000e+00,8.749076825884111950e-284,8.605281209902681044e-298
0.000000000000000000e+00,0.000000000000000000e+00,6.192498335893308755e-283,1.147218684349114476e-297
0.000000000000000000e+00,0.000000000000000000e+00,1.615130323616431400e-282,2.294419869493618086e-297
0.000000000000000000e+00,0.000000000000000000e+00,1.723908775949694491e-282,1.051654677050863595e-297
0.000000000000000000e+00,0.000000000000000000e+00,2.482142299829754472e-280,3.345886796892686418e-298
0.000000000000000000e+00,0.000000000000000000e+00,3.307992013781665928e-279,2.509651607806803451e-298
0.000000000000000000e+00,0.000000000000000000e+00,2.426623422174215583e-279,9.083097596549654252e-298
0.000000000000000000e+00,0.000000000000000000e+00,1.676909008687460153e-278,1.816577231269491761e-297
0.000000000000000000e+00,0.000000000000000000e+00,1.482550485690135885e-277,1.481691615618355050e-297
0.000000000000000000e+00,0.000000000000000000e+00,1.058653745898122914e-277,6.930663562697044789e-298
0.000000000000000000e+00,6.932996052332167943e-310,3.049183611861640336e-276,1.912060012787187157e-296
0.000000000000000000e+00,0.000000000000000000e+00,8.313292659047781460e-275,3.442191229369489615e-297
0.000000000000000000e+00,6.932996072286886500e-310,2.710214190020646215e-275,2.485579965316271610e-297
0.000000000000000000e+00,0.000000000000000000e+00,9.036014968725684485e-275,6.691638707193606649e-298
0.000000000000000000e+00,0.000000000000000000e+00,3.181187983191035704e-274,8.605186420421235463e-298
0.000000000000000000e+00,0.000000000000000000e+00,1.330199986229785452e-273,1.290542456856994265e-297
0.000000000000000000e+00,0.000000000000000000e+00,1.295298910270078934e-272,9.082980937151075596e-298
0.000000000000000000e+00,0.000000000000000000e+00,6.362411226102166423e-274,7.649108883455182724e-298
0.000000000000000000e+00,0.000000000000000000e+00,1.374061015111339480e-274,1.003862101102357152e-297
0.000000000000000000e+00,6.566132433230166572e-321,3.703627845926771981e-273,3.106989538722476866e-298
0.000000000000000000e+00,2.288965821425794593e-316,6.651696271650461814e-274,5.975019843207872351e-298
0.000000000000000000e+00,6.932999390387495688e-310,4.336499165939204575e-274,4.588828072924992623e-297
