Ts (degC),I (a.u.),P (W),q (slm)
3.550000000000000000e+01,2.248652195075183258e+01,4.163018995110675746e+00,3.670228850125737630e+00
3.589000000000000057e+01,2.549638189511274078e+01,4.110254333234953705e+00,3.719509366437245390e+00
3.957000000000000028e+01,3.101487565000048363e+01,3.971433020442876494e+00,3.436893072135642768e+00
4.171999999999999886e+01,3.093488024548919313e+01,4.180607215735915538e+00,3.467133388963159035e+00
4.250999999999999801e+01,3.092117538233133089e+01,4.313147021161835681e+00,3.421586245099492718e+00
4.328000000000000114e+01,3.097416182593953593e+01,4.158621939954365132e+00,3.458546632333123760e+00
4.378000000000000114e+01,3.080726602593956542e+01,4.117792142074342188e+00,3.472360110390137145e+00
4.409000000000000341e+01,3.135756292819494462e+01,4.099575770712486467e+00,3.470866761411000478e+00
4.432000000000000028e+01,3.064440744473633060e+01,3.884120068053289465e+00,3.641855219522141862e+00
4.492999999999999972e+01,3.047823269398500656e+01,4.078846796404167030e+00,3.470493424166216201e+00
4.529999999999999716e+01,3.050393752481189935e+01,3.876582259213900983e+00,3.608628204736352707e+00
4.553000000000000114e+01,3.062426241278150485e+01,3.857109586378812960e+00,3.615348275142467038e+00
4.581000000000000227e+01,3.120043660639093019e+01,3.841405817963419622e+00,3.624681706262070868e+00
4.614999999999999858e+01,3.123976253383453994e+01,3.970176718969645080e+00,3.740042914900373994e+00
4.649000000000000199e+01,3.105752103195458602e+01,3.951960347607788915e+00,3.364465646647517350e+00
4.664000000000000057e+01,3.036803370263212543e+01,3.941909935821937161e+00,3.359985599710107795e+00
4.684000000000000341e+01,3.066544270150410512e+01,3.796178964927086952e+00,3.627668404220344200e+00
4.717999999999999972e+01,3.094909099285749576e+01,3.774193689145536545e+00,3.645588591969983305e+00
4.721999999999999886e+01,3.101329886804564495e+01,3.911758700464381899e+00,3.364465646647517350e+00
4.721000000000000085e+01,3.078460799774488876e+01,4.359002024934784281e+00,3.448466526723951375e+00
4.742000000000000171e+01,3.053909647744404054e+01,3.734620192738745015e+00,3.443239805296973266e+00
4.778000000000000114e+01,3.025941149323357138e+01,3.742158001578133941e+00,3.440999781828268489e+00
4.804999999999999716e+01,3.027171367744388775e+01,3.745926905997828182e+00,3.439133095604347545e+00
4.796999999999999886e+01,3.085763271203051517e+01,3.805601225976323221e+00,3.488040274671071472e+00
4.828999999999999915e+01,3.022872337443580903e+01,1.941485959223763214e+00,4.340785653572927671e+00
-1.182955063425988573e-209,-1.182955063425988573e-209,2.279021050949172178e+00,4.360886477144631179e+00
6.948965036650008326e-310,6.948965036650008326e-310,2.664068836421837894e+00,3.771681086199073274e+00
6.948919524256299875e-310,6.948964915354125504e-310,0.000000000000000000e+00,1.108937084566902784e-296
4.256597492592147726e+270,4.256597492592147726e+270,0.000000000000000000e+00,1.376855493227366791e-296
6.948965035865827333e-310,6.948965035865827333e-310,0.000000000000000000e+00,5.353418876496885721e-297
6.948919524151953210e-310,6.948964915320924293e-310,0.000000000000000000e+00,1.759144768824252751e-296
-1.550142885419564206e-14,-1.550142885419564206e-14,0.000000000000000000e+00,9.942675669888755798e-297
6.948965036656332366e-310,6.948965036656332366e-310,0.000000000000000000e+00,2.867881199465803856e-297
6.948920649195554648e-310,6.948964915290885102e-310,0.000000000000000000e+00,5.162353566462013072e-297
-3.481952658044680965e+47,-3.481952658044680965e+47,0.000000000000000000e+00,4.780094621487721844e-297
