Ts (degC),I (a.u.),P (W),q (slm)
3.482999999999999829e+01,2.092893567368414409e+01,4.276552089698207659e+00,3.269283967354783105e+00
3.928000000000000114e+01,2.759017258571423525e+01,4.276552089698207659e+00,3.269283967354783105e+00
4.145000000000000284e+01,2.870238858721860353e+01,4.276552089698207659e+00,3.269283967354783105e+00
4.185000000000000142e+01,2.943364257105225690e+01,3.538754596485868653e+00,3.432272189518754679e+00
4.200000000000000000e+01,2.881398368759344564e+01,3.396721045838663411e+00,3.474309774335290868e+00
4.229999999999999716e+01,2.936901750563858826e+01,3.294805966810610443e+00,3.507228169311277455e+00
4.285000000000000142e+01,2.916161811917337943e+01,3.236927548977457381e+00,3.525922798575043871e+00
4.285000000000000142e+01,2.897267693646567110e+01,3.085733710091388193e+00,3.574804780088957301e+00
4.331000000000000227e+01,2.943547886503718658e+01,3.073979850891748633e+00,3.580271671650741894e+00
4.363000000000000256e+01,2.930219480037647628e+01,3.058227343720354430e+00,3.587598392778631684e+00
4.377000000000000313e+01,3.025324397631639783e+01,3.036319005139164418e+00,3.597788280992189947e+00
4.425000000000000000e+01,2.968954278496266141e+01,3.021243394628136958e+00,3.604800167598251281e+00
4.428999999999999915e+01,2.992919885977492456e+01,2.985362228369726090e+00,3.621489022017326587e+00
4.479999999999999716e+01,2.950682167857176452e+01,2.957964870478511976e+00,3.634231933271126813e+00
4.496999999999999886e+01,2.981356489812025856e+01,2.946965891248009672e+00,3.639347719135340498e+00
4.495000000000000284e+01,2.958352555075139989e+01,2.946832358069679358e+00,3.639409827366639760e+00
4.506000000000000227e+01,2.948949842932278287e+01,2.927108280619910907e+00,3.648583783830014582e+00
4.507000000000000028e+01,2.984992121954871180e+01,2.914249302633638461e+00,3.654564682278115484e+00
4.517000000000000171e+01,2.941964041879653280e+01,2.908734092520056436e+00,3.657129887043570893e+00
4.578000000000000114e+01,2.935801452406073508e+01,2.886223308777430940e+00,3.667599981299548784e+00
4.603999999999999915e+01,2.944697787593939609e+01,2.882589049171945916e+00,3.669290328515139699e+00
4.609000000000000341e+01,2.980501742593964565e+01,2.865407652937179250e+00,3.677281646813252536e+00
4.622999999999999687e+01,2.961800123120347195e+01,2.846249507589587058e+00,3.686192379991288348e+00
4.636999999999999744e+01,2.928647132781981810e+01,2.814077242366469278e+00,3.701156170375739851e+00
4.631000000000000227e+01,2.950937080939842971e+01,2.775078469071947218e+00,3.719295069355430527e+00
4.636999999999999744e+01,2.964498883984927602e+01,2.743846161403766803e+00,3.733821671754365745e+00
4.664000000000000057e+01,2.910557830300754034e+01,2.713312683739823594e+00,3.748023238112933697e+00
4.670000000000000284e+01,2.996233756052628650e+01,2.868119668037441450e+00,3.705228904384667565e+00
4.672999999999999687e+01,2.921987200000006624e+01,2.644207458974098923e+00,3.780165087332851837e+00
4.689999999999999858e+01,2.961857774210518102e+01,2.842163293374970756e+00,3.729343951383478739e+00
4.682999999999999829e+01,3.026511911541392408e+01,2.728895416523132500e+00,3.767426823393497770e+00
4.696000000000000085e+01,2.968379081578993706e+01,2.508645055786113964e+00,3.843217140747474225e+00
4.703000000000000114e+01,2.900454764172937772e+01,2.702438002473881440e+00,3.797749495985336843e+00
4.707999999999999829e+01,2.944931019924841920e+01,2.834254987014816596e+00,3.795111805367519686e+00
4.710999999999999943e+01,2.951823692293274348e+01,2.904604821428571540e+03,4.378999999999999915e+01
1.022005081176757812e-02,3.670701324170177138e+00,3.007588392857142935e+03,4.397999999999999687e+01
1.078367233276367188e-02,3.671242764866927466e+00,3.033334285714285670e+03,4.413000000000000256e+01
1.118850708007812500e-02,3.679730524008035353e+00,3.155042142857143062e+03,4.434000000000000341e+01
1.179480552673339844e-02,3.677393251972026711e+00,3.220577142857142917e+03,4.446000000000000085e+01
9.690523147583007812e-03,3.688826271673982138e+00,3.290793214285714384e+03,4.446999999999999886e+01
1.125788688659667969e-02,3.691255074656464075e+00,3.356328214285714239e+03,4.450000000000000000e+01
9.816169738769531250e-03,3.702709698907278302e+00,3.412501071428571322e+03,4.449000000000000199e+01
9.097337722778320312e-03,3.709019955604953900e+00,3.566976428571428642e+03,4.461999999999999744e+01
9.218931198120117188e-03,3.721590746828384866e+00,3.595062857142856956e+03,4.489999999999999858e+01
1.037335395812988281e-02,3.730198153014960827e+00,3.653576250000000073e+03,4.486999999999999744e+01
9.303569793701171875e-03,3.738105695846514642e+00,3.712089642857142735e+03,4.507999999999999829e+01
9.670734405517578125e-03,3.750047185726787191e+00,3.672300535714285616e+03,4.531000000000000227e+01
9.351730346679687500e-03,3.758326129731490717e+00,3.801030000000000200e+03,4.542000000000000171e+01
8.818626403808593750e-03,3.771533379130766583e+00,3.742516607142857083e+03,4.560999999999999943e+01
9.637355804443359375e-03,3.774149749604239101e+00,3.768262499999999818e+03,4.557999999999999829e+01
1.559352874755859375e-02,3.782479626594966504e+00,3.616127678571428532e+03,4.577000000000000313e+01
9.600877761840820312e-03,3.801841300500542253e+00,3.749538214285714275e+03,4.575999999999999801e+01
1.099991798400878906e-02,3.816940415032110234e+00,3.803370535714285779e+03,4.577000000000000313e+01
1.116204261779785156e-02,3.829010800824740546e+00,3.744857142857142662e+03,4.593999999999999773e+01
1.272201538085937500e-02,3.805594215998876262e+00,3.810392142857142971e+03,4.593999999999999773e+01
1.010394096374511719e-02,3.790848511330660919e+00,3.826775892857142935e+03,4.588000000000000256e+01
1.149845123291015625e-02,3.807000371004354733e+00,3.707408571428571577e+03,4.595000000000000284e+01
1.265907287597656250e-02,3.823767897340132116e+00,3.721451785714285506e+03,4.607999999999999829e+01
0.000000000000000000e+00,4.895815138067789890e-295,3.623149285714285725e+03,4.614000000000000057e+01
0.000000000000000000e+00,1.028098889311287956e-294,3.672300535714285616e+03,4.617999999999999972e+01
0.000000000000000000e+00,7.050473718508294284e-294,3.667619464285714457e+03,4.614000000000000057e+01
0.000000000000000000e+00,7.519454055197051863e-293,3.630170892857142917e+03,4.629999999999999716e+01
0.000000000000000000e+00,7.017964706319506805e-292,3.461652321428571213e+03,4.668999999999999773e+01
0.000000000000000000e+00,8.524451137622849807e-292,3.489738749999999982e+03,4.674000000000000199e+01
0.000000000000000000e+00,5.213639015061642918e-291,3.478036071428571631e+03,4.678999999999999915e+01
0.000000000000000000e+00,2.728010300091244851e-290,3.440587500000000091e+03,4.674000000000000199e+01
0.000000000000000000e+00,4.365164864557982513e-289,3.391436250000000200e+03,4.671999999999999886e+01
0.000000000000000000e+00,9.858115962777942214e-288,3.515484642857142717e+03,6.924023356784344198e-310
0.000000000000000000e+00,5.888063919681498282e-285,3.496760357142857174e+03,6.923978961326817562e-310
0.000000000000000000e+00,6.059127590994977921e-284,3.445268571428571249e+03,8.177676198063940080e+45
0.000000000000000000e+00,7.238054576826817060e-281,3.370371428571428623e+03,6.924023357578011251e-310
0.000000000000000000e+00,3.087496875401691097e-279,3.218236607142857338e+03,6.923978961320493522e-310
0.000000000000000000e+00,2.117608770970743475e-278,3.155042142857143062e+03,6.189780322908391109e-233
0.000000000000000000e+00,7.943924628746051267e-279,3.140998928571428678e+03,6.924023356796201773e-310
0.000000000000000000e+00,3.197905844008728999e-279,3.145679999999999836e+03,6.923978961317331502e-310
0.000000000000000000e+00,4.853145973612145564e-279,3.047377500000000055e+03,5.246033094714537775e+232
0.000000000000000000e+00,7.582730597846156776e-281,2.939712857142857047e+03,6.924023355623882809e-310
0.000000000000000000e+00,5.168424917245260579e-281,3.000566785714285743e+03,6.923978963707818723e-310
0.000000000000000000e+00,3.903188790285734275e-283,2.944393928571428660e+03,-6.911132259803529652e+122
0.000000000000000000e+00,9.254839162116004826e-285,2.911626428571428733e+03,6.924023357555877110e-310
0.000000000000000000e+00,3.286040492671358020e-286,2.864815714285714421e+03,6.923978961323655542e-310
0.000000000000000000e+00,7.360240232642624746e-286,2.862475178571428387e+03,1.266687484574296606e-04
0.000000000000000000e+00,2.793915956002683920e-287,2.810983392857142917e+03,6.924023356804106824e-310
0.000000000000000000e+00,2.103781575481197924e-286,2.942053392857143081e+03,6.923978963562365797e-310
0.000000000000000000e+00,1.445946362348843638e-286,2.775875357142856956e+03,-1.015051337323032990e-246
0.000000000000000000e+00,7.558044652327156501e-287,2.778215892857142990e+03,6.923992654979110019e-310
0.000000000000000000e+00,1.971386196233338492e-286,2.764172678571428605e+03,6.923978963575013877e-310
0.000000000000000000e+00,3.492398078523352704e-288,2.670551249999999982e+03,-2.280700160071712207e+68
0.000000000000000000e+00,3.697546625409922298e-288,2.761832142857143026e+03,6.924023357571687211e-310
0.000000000000000000e+00,6.365426653778797644e-288,2.794599642857142953e+03,6.923978961329979582e-310
0.000000000000000000e+00,5.904585371616383833e-289,2.808642857142857338e+03,6.003265690244075342e-67
0.000000000000000000e+00,1.951308444815278022e-288,2.719702499999999873e+03,6.924023356808059349e-310
0.000000000000000000e+00,8.217286121155128240e-289,2.825026607142857301e+03,6.923978963593985998e-310
0.000000000000000000e+00,4.313064306113061399e-288,2.761832142857143026e+03,9.533326573094381409e-220
0.000000000000000000e+00,4.365313616624921174e-289,2.715021428571428714e+03,6.924023357536904989e-310
0.000000000000000000e+00,2.054003284593514745e-288,2.754810535714285834e+03,6.923978963571851857e-310
0.000000000000000000e+00,1.026789323360155867e-287,2.757151071428571413e+03,1.640723901327343534e-36
