Ts (degC),I (a.u.),P (W),q (slm)
3.510000000000000142e+01,2.359365775789476061e+01,4.134124061226351898e+00,3.260304555352739442e+00
4.000000000000000000e+01,2.862320128345902859e+01,4.094550564819559924e+00,3.297264942586370040e+00
4.206000000000000227e+01,3.008819268270654490e+01,3.778590744301846271e+00,3.361105611444460184e+00
4.235000000000000142e+01,3.024919854511280803e+01,3.245918919651704204e+00,3.544787535878262563e+00
4.249000000000000199e+01,3.046933865827083565e+01,3.170540831257816272e+00,3.569054456789232610e+00
4.285000000000000142e+01,3.052472148195452917e+01,3.105841305386396023e+00,3.590334679741928881e+00
4.320000000000000284e+01,3.093891253684233078e+01,4.330735241787076362e+00,3.609374879225920818e+00
4.339999999999999858e+01,3.109662358195480536e+01,4.305609212322446311e+00,3.622441682793366091e+00
4.363000000000000256e+01,3.101667909436127957e+01,4.270432771071965838e+00,3.637001835339948030e+00
4.378999999999999915e+01,3.067841337556367876e+01,4.276714278438123351e+00,3.634388474626458976e+00
4.389000000000000057e+01,3.008466134812066173e+01,4.299327704956289686e+00,3.623188357282934646e+00
4.393999999999999773e+01,3.052164347217997431e+01,4.318172227054761336e+00,3.611614902694625595e+00
4.407000000000000028e+01,3.044856619849566925e+01,4.301212157166136585e+00,3.621695008303797536e+00
4.413000000000000256e+01,3.100489921917349179e+01,4.299955855692905615e+00,3.621321671059013703e+00
4.432000000000000028e+01,3.074542825112799704e+01,4.261010510022729569e+00,3.640361870543005196e+00
4.468999999999999773e+01,3.096753769924801958e+01,4.282367635067664935e+00,3.630655102178617533e+00
4.472999999999999687e+01,3.043528181052592885e+01,4.247191193817183574e+00,3.645588591969983305e+00
4.467000000000000171e+01,3.091864924624047717e+01,4.282367635067664935e+00,3.628415078709912756e+00
4.464999999999999858e+01,3.045919469436141469e+01,4.256613454866419843e+00,3.641855219522141862e+00
4.463000000000000256e+01,3.047106326353394579e+01,4.283623936540895905e+00,3.628041741465128034e+00
4.490999999999999659e+01,3.077347361766899780e+01,4.283623936540895905e+00,3.628041741465128034e+00
4.503000000000000114e+01,3.063458869210557367e+01,4.264779414442424255e+00,3.637748509829516586e+00
4.503999999999999915e+01,3.018881272368398072e+01,4.266663866652271153e+00,3.635881823605595642e+00
4.547999999999999687e+01,3.036300278270669750e+01,4.282367635067664935e+00,3.626548392485991812e+00
4.565999999999999659e+01,3.095773537142900622e+01,4.264151263705808326e+00,3.635135149116027087e+00
4.578000000000000114e+01,3.058939582180478212e+01,4.214527355513165929e+00,3.658655395537429023e+00
4.593999999999999773e+01,3.068478127518851295e+01,4.247191193817183574e+00,3.643348568501278528e+00
4.607999999999999829e+01,3.022176418157861377e+01,4.239653384977795092e+00,3.647081940949119971e+00
4.611999999999999744e+01,3.073545346278152834e+01,4.252844550446725158e+00,3.638868521563868974e+00
4.628999999999999915e+01,3.023308580451084993e+01,4.232743726875021650e+00,3.649695301662609026e+00
4.627000000000000313e+01,3.057662553045068421e+01,4.022941380845367121e+00,3.007928577878653087e+00
4.639000000000000057e+01,3.047871065601545126e+01,3.976458226335802593e+00,3.018008683487825028e+00
4.628999999999999915e+01,3.035903454812024904e+01,3.987136788858269831e+00,3.015768660019120251e+00
4.672999999999999687e+01,3.058401833834649963e+01,4.005353160220126441e+00,3.011661950326494530e+00
4.714000000000000057e+01,3.001805216541354326e+01,3.964523362340103496e+00,3.020622044201314083e+00
4.724000000000000199e+01,2.995984263157829020e+01,4.032363641894602502e+00,3.005688554409947866e+00
4.740999999999999659e+01,2.984592342030102330e+01,4.038016998524144086e+00,3.004568542675595477e+00
4.764000000000000057e+01,3.035919222631637027e+01,4.298071403483057829e+00,3.703829202156311062e+00
4.765999999999999659e+01,3.023891332781969155e+01,5.495497008052181212e-269,1.331764821428571395e+03
3.704599073946346927e-298,2.485574132018145047e-297,3.584754890241040964e-298,1.399640357142857056e+03
1.912350131722414621e-298,3.251032592127201910e-297,1.819592065671459688e-268,1.530710357142857220e+03
2.198887214431670099e-297,9.177953627900567056e-297,3.465277096932086968e-298,1.617310178571428651e+03
3.916419151950897958e-294,5.353547200422433106e-297,1.819592065671459688e-268,1.827958392857142826e+03
9.179254388811966494e-297,2.064939093212157313e-296,3.465277096932086968e-298,2.216487321428571249e+03
3.465324488863644251e-298,3.442068738608534144e-297,3.185106983956265970e-268,2.480967857142857156e+03
7.408527344307224407e-298,1.099456002201150633e-297,1.314545561237402342e-298,2.691616071428571558e+03
2.629060134872474071e-298,3.442054153249363110e-297,3.185106983956265970e-268,2.745448392857143062e+03
2.390002104674765735e-297,7.649531767308519583e-298,1.314545561237402342e-298,2.148611785714285816e+03
3.251020924195892925e-297,5.974976097588292791e-298,7.583815283412953302e-269,1.668801964285714348e+03
7.649451566746499357e-298,2.294419869827368639e-297,3.465277096375809167e-298,1.413683571428571440e+03
2.987458883527295290e-298,8.605419745893739973e-298,7.583815283412953302e-269,1.294316250000000082e+03
1.376874157841099240e-296,6.213986368400091900e-298,3.465277096375809167e-298,1.233462321428571386e+03
7.834016474759851087e-295,6.452865400851267368e-298,4.855639134428607494e-268,1.315381071428571431e+03
2.198872632966461838e-297,2.485542050658493947e-297,3.226387129605765710e-298,1.273251428571428505e+03
1.195026571275588737e-297,7.649436983389838435e-298,4.855639134428607494e-268,1.266229821428571540e+03
1.912040181611723207e-296,2.748574384848429565e-298,3.226387129605765710e-298,1.317721607142857238e+03
2.839040205355938389e-294,5.974957866223106204e-298,6.826638771872487424e-269,1.261548749999999927e+03
3.329803995850914395e-294,6.452770612983024100e-298,4.541446721398353062e-298,1.165586785714285725e+03
3.059660468553800621e-296,1.290589849127877264e-297,6.826638771872487424e-269,1.280273035714285697e+03
2.294352789635703864e-296,3.059900202167715177e-297,4.541446721398353062e-298,1.280273035714285697e+03
1.468536976408521847e-295,1.195023654938041228e-297,9.098081633541057686e-269,1.263889285714285734e+03
3.720956423519477788e-294,4.971241591377155938e-297,3.584749422483607760e-298,1.334105357142857201e+03
9.791049376471183301e-294,3.059970197962657265e-297,9.098081633541057686e-269,1.273251428571428505e+03
1.410180754115228880e-293,1.099442149058197104e-297,3.584749422483607760e-298,1.294316250000000082e+03
2.976949107422118256e-293,7.834262849519528256e-295,3.639355122703727699e-268,1.263889285714285734e+03
3.508970885799705672e-292,2.676753185247567025e-297,4.780300232641783993e-298,1.280273035714285697e+03
2.406169027415095477e-290,1.242770296517426084e-297,3.639355122703727699e-268,1.268570357142857119e+03
4.108666544058532557e-289,8.962069504209330076e-299,4.780300232641783993e-298,1.291975714285714275e+03
2.793868355895508687e-287,1.314549206770601243e-298,4.853974513119243638e-267,1.228781250000000000e+03
4.733436890370251026e-286,6.213782215537253952e-298,1.553423680365274625e-298,1.306018928571428660e+03
5.923146316817980498e-283,4.302491134391101283e-298,4.853974513119243638e-267,1.301337857142857047e+03
9.992594123250670299e-281,7.649320325214950243e-298,1.553423680365274625e-298,1.303678392857142853e+03
3.170908008721824522e-280,3.226372547222655662e-298,1.747757057807906695e-266,1.298997321428571468e+03
3.997205774398520077e-280,6.691707971295214421e-298,7.468660878211755453e-299,1.282613571428571504e+03
1.241128943717072703e-280,1.254842208065717300e-298,1.747757057807906695e-266,1.362191785714285743e+03
1.033719133828568964e-280,1.195080527002599313e-298,7.468660878211755453e-299,1.273251428571428505e+03
1.981722934638462933e-281,6.452821652394709301e-298,1.516369776020337359e-267,1.331764821428571395e+03
5.384597420876601846e-282,2.629083830824330510e-298,1.852072595585238711e-298,1.338786428571428587e+03
1.629728799445756746e-285,4.063623039735496324e-298,1.516369776020337359e-267,1.411343035714285634e+03
1.209369716708190794e-285,1.015868393030878475e-298,1.852072595585238711e-298,1.411343035714285634e+03
1.314926115433971776e-287,1.493713036766906032e-298,1.553939096873197987e-266,1.504964464285714257e+03
4.313283517618146525e-288,4.541457660028350882e-298,2.151302073891844671e-298,1.514326607142857256e+03
2.156612008216499098e-288,2.987480756643007686e-298,1.553939096873197987e-266,1.423045714285714212e+03
2.259216033399161508e-288,1.015891177745466059e-298,2.151302073891844671e-298,1.343467499999999973e+03
6.161064126908539161e-289,2.270692373875607764e-298,1.698038532111593844e-267,1.263889285714285734e+03
2.695698463557371582e-289,2.629092944949367434e-298,5.735933015392280727e-298,1.334105357142857201e+03
7.956697199180743988e-289,3.704167063563051000e-298,1.698038532111593844e-267,1.366872857142857129e+03
5.134726375726259967e-289,5.497214388682478686e-298,5.735933015392280727e-298,1.394959285714285670e+03
8.342345981255725386e-290,3.584692916538267246e-298,2.427040864824708625e-267,1.483899642857142908e+03
6.419406152195144356e-291,3.704183469338579074e-298,2.867982912720686912e-298,1.554115714285714375e+03
1.924948923152878161e-289,5.974990676605927276e-298,2.427040864824708625e-267,1.685185714285714312e+03
2.005416090107750732e-290,2.509596923028779093e-298,2.867982912720686912e-298,1.874769107142857138e+03
3.850366601416761398e-290,7.169993734839103120e-299,1.516333729320806234e-267,2.115844285714285888e+03
5.414352491050241168e-291,1.015872038744849349e-298,7.408356001326567611e-298,2.050309285714285579e+03
1.845048371185537172e-290,5.736115293109027232e-298,1.516333729320806234e-267,1.598585892857142881e+03
6.097638272340454251e-290,3.345773784000719607e-298,7.408356001326567611e-298,1.268570357142857119e+03
9.304283183707708847e-290,1.792354660350304991e-298,1.743996880957648283e-268,1.406661964285714248e+03
1.027152935913764790e-289,7.649240122538953673e-298,3.345837581040253098e-298,1.324743214285714203e+03
1.848641788989058993e-288,1.792367419730384515e-298,1.743996880957648283e-268,1.366872857142857129e+03
8.217325262201500386e-289,5.497130541391160133e-298,3.345837581040253098e-298,1.338786428571428587e+03
8.730721182344935149e-289,4.541399328604603001e-298,9.476750761534475434e-269,1.516667142857142835e+03
8.217990721748266114e-289,1.912302739429292173e-298,3.226374369307828365e-298,1.692207321428571504e+03
1.117559367261340357e-286,1.792373799684671533e-298,9.476750761534475434e-269,1.811574642857142862e+03
8.871576596853255790e-287,3.106918449337115796e-298,3.226374369307828365e-298,2.062011964285714384e+03
9.466448895580358064e-286,2.748525169079452217e-298,1.468454162041700183e-269,2.373303214285714148e+03
4.417145438306458842e-285,3.584698383350042786e-298,2.007730034167804699e-297,2.586291964285714130e+03
2.271337815346071812e-284,3.226370724609027917e-298,1.468454162041700183e-269,2.836729285714285652e+03
1.009401553039310906e-283,2.270721538753085373e-298,2.007730034167804699e-297,1.973071607142857147e+03
1.507480636114573639e-282,4.541406620839172219e-298,5.686171047518930620e-270,1.380916071428571513e+03
7.326191159959603472e-282,5.735954888424610572e-298,3.226356142448443079e-298,1.294316250000000082e+03
1.379163797609923071e-281,1.075634631726685856e-298,5.686171047518930620e-270,1.280273035714285697e+03
1.268328737629070634e-279,4.302513008980934447e-298,3.226356142448443079e-298,1.284954107142857083e+03
1.103113736463745485e-279,2.270663209610043714e-298,2.426798706602024058e-267,1.350489107142857165e+03
2.558274910427763135e-278,2.987442478947745264e-298,7.649429690932737216e-298,1.254527142857142962e+03
6.616199227658289823e-279,2.390120952528136619e-298,2.426798706602024058e-267,1.320062142857142817e+03
4.520117640655488709e-277,1.434035203050737264e-298,7.649429690932737216e-298,1.291975714285714275e+03
3.049178446449833214e-276,2.103278730877461089e-297,1.611995300007953876e-269,1.352829642857142744e+03
1.627064508955425638e-275,1.194982824409965779e-297,3.824652871151664778e-298,1.306018928571428660e+03
2.439399224721408844e-275,4.063524610700779427e-298,1.611995300007953876e-269,1.313040535714285625e+03
2.893145237605720370e-275,2.748523347244600747e-298,3.824652871151664778e-298,1.378575535714285706e+03
2.439432280309740648e-275,1.135352566572235896e-298,2.294377265422026579e-271,1.345808035714285779e+03
1.951660412521202302e-274,2.868004785113277890e-298,2.270683260056540988e-298,1.298997321428571468e+03
9.757850322113715659e-275,1.912304562070721882e-298,2.294377265422026579e-271,1.334105357142857201e+03
1.157294455540080522e-274,7.169469679589069555e-298,2.270683260056540988e-298,1.369213392857142935e+03
9.836185311422190860e-274,1.493723061990147242e-298,3.197746645577298179e-270,1.296656785714285661e+03
5.495829781699412204e-274,1.792369242580430177e-298,1.732637636547333452e-298,1.373894464285714321e+03
7.806500616315080269e-274,2.151227339807710738e-298,3.197746645577298179e-270,1.364532321428571322e+03
6.869880880396954298e-275,4.780424181827351471e-298,1.732637636547333452e-298,1.397299821428571477e+03
1.157308778981786373e-274,1.314542827122268884e-298,6.940302608171147348e-274,1.486240178571428487e+03
2.545020902845803845e-273,6.691573088541706581e-298,2.270685082725779453e-298,1.542413035714285797e+03
1.099194163187950388e-273,4.302418222670270043e-298,6.940302608171147348e-274,1.640715535714285807e+03
7.406881968705752156e-273,5.019314148291448969e-298,2.270685082725779453e-298,1.554115714285714375e+03
1.503584146187921920e-273,2.629120286490049197e-298,1.897915285548873989e-275,1.701569464285714275e+03
5.735748537334999770e-272,4.302480199209992559e-298,1.433988722286938833e-298,1.778807142857142935e+03
7.404935703040317161e-272,4.780416893987309065e-298,1.897915285548873989e-275,1.846682678571428596e+03
2.146543127918207983e-271,4.541417558134096016e-298,1.433988722286938833e-298,1.987114821428571531e+03
1.539849784919510296e-270,5.019379770837233382e-298,3.976226054268184215e-275,1.834980000000000018e+03
1.990556112680846198e-269,4.541439433057730152e-298,3.106900220419543557e-298,1.448791607142857174e+03
1.698016346850905712e-267,6.213884292580568662e-298,3.976226054268184215e-275,1.423045714285714212e+03
6.159460523393549629e-270,8.127282541533855547e-298,3.106900220419543557e-298,1.453472678571428560e+03
5.449549779064182413e-270,1.254806663804146523e-298,6.549734679812123138e-276,1.437088928571428596e+03
7.962184021420934194e-269,1.912310030412239945e-298,1.553469250183839628e-298,1.565818392857142953e+03
1.152807671566768345e-267,2.031758658732471975e-298,6.549734679812123138e-276,1.671142499999999927e+03
4.093658713496577405e-268,2.509647961355723387e-298,1.553469250183839628e-298,1.638375000000000000e+03
5.158643759249138131e-268,1.135338895829701223e-298,3.529555618145444363e-277,1.390278214285714284e+03
1.758628362308712763e-267,3.465311729872931432e-298,7.767232324843081836e-299,1.320062142857142817e+03
6.307742312146832455e-267,2.987453414991059499e-298,3.529555618145444363e-277,1.298997321428571468e+03
3.107789463523642753e-266,7.169476972491184696e-298,7.767232324843081836e-299,1.298997321428571468e+03
1.941631214285599472e-266,7.649436984057348709e-298,1.764643310494368195e-277,1.249846071428571349e+03
