Ts (degC),I (a.u.),P (W),q (slm)
3.627000000000000313e+01,2.346906734624057833e+01,4.367418263319908789e+00,3.183178330635338504e+00
4.054999999999999716e+01,2.886699969586444325e+01,4.304981061585831270e+00,3.230329657972686785e+00
4.256000000000000227e+01,2.975668741654117255e+01,4.356028123791118922e+00,3.678748522719600622e+00
4.288000000000000256e+01,3.020950962932278827e+01,3.704297197414146758e+00,3.083065615088688372e+00
4.282999999999999829e+01,3.058634901917344706e+01,3.714180756660584670e+00,3.077240970730610314e+00
4.317999999999999972e+01,3.048067177857166854e+01,3.722297641960291337e+00,3.072460503979038471e+00
4.361999999999999744e+01,3.062693965714306188e+01,3.720143281230804178e+00,3.073732183969084542e+00
4.424000000000000199e+01,3.031490600563843429e+01,3.723460702308556414e+00,3.071777996828417567e+00
4.482000000000000028e+01,3.037872789774469240e+01,3.716948545843797636e+00,3.075613453679129528e+00
4.514000000000000057e+01,3.038300656127816168e+01,3.718533644968226248e+00,3.074677193869944425e+00
4.559000000000000341e+01,3.090573605902188703e+01,3.718744664356308238e+00,3.074554692586499716e+00
4.588000000000000256e+01,3.047533042969936545e+01,3.730188785589025890e+00,3.067814205299810748e+00
4.600999999999999801e+01,3.061776311466200440e+01,3.721002081066020928e+00,3.073224678651956143e+00
4.653000000000000114e+01,2.998500215864720531e+01,3.724123205038580409e+00,3.071384242703059098e+00
4.660999999999999943e+01,3.000062708233135567e+01,3.710657223622380485e+00,3.079320575851947517e+00
4.690999999999999659e+01,2.998545876842096902e+01,3.711025280694616235e+00,3.079104740257306183e+00
4.695000000000000284e+01,3.043850600112799398e+01,3.710804446451275052e+00,3.079233074935201042e+00
4.721000000000000085e+01,3.034195767105200048e+01,3.720594764572746627e+00,3.073463847824395856e+00
4.754999999999999716e+01,3.009403498834651103e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.759000000000000341e+01,3.000315814586440055e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.759000000000000341e+01,3.046115253195444694e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.757999999999999829e+01,3.079489485751910749e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.772999999999999687e+01,3.049909384774478838e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.782999999999999829e+01,3.049854197406071066e+01,0.000000000000000000e+00,1.030152158548916841e+00
6.926512814306513989e-310,5.975027135219912963e-298,0.000000000000000000e+00,1.197753941818493706e+00
-5.591551486900365164e+66,1.147227433751164960e-297,0.000000000000000000e+00,1.370067652570158945e+00
6.926589594437496052e-310,2.485572673482208048e-297,0.000000000000000000e+00,1.531960303822831992e+00
6.926512814290703889e-310,8.127348156736874159e-298,0.000000000000000000e+00,1.703083756831219153e+00
-3.724479970403272832e-303,1.051661238882674778e-297,0.000000000000000000e+00,1.880241865377420218e+00
6.926589593649362534e-310,4.971168679400450880e-297,0.000000000000000000e+00,2.066207687557473971e+00
6.926545208453381737e-310,6.930689081345990887e-298,0.000000000000000000e+00,0.000000000000000000e+00
-8.625388011455733213e-107,5.736129876020597839e-298,0.000000000000000000e+00,0.000000000000000000e+00
6.926589594443820093e-310,1.386124691793421647e-297,0.000000000000000000e+00,0.000000000000000000e+00
