Ts (degC),I (a.u.),P (W),q (slm)
3.107999999999999829e+01,2.227472235714291671e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.599000000000000199e+01,2.783365235676692251e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.789000000000000057e+01,2.897063368984946408e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.803999999999999915e+01,2.957966407744414639e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.840999999999999659e+01,2.876517407368392298e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.878000000000000114e+01,2.943299543345914415e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.900999999999999801e+01,2.985754233233143395e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.928000000000000114e+01,2.950123067255654519e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.992000000000000171e+01,2.924883058609075093e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.029999999999999716e+01,2.950942008383445270e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.063000000000000256e+01,2.928437880676630911e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.090999999999999659e+01,2.947493126353422710e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.114999999999999858e+01,2.938525507481178778e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.142000000000000171e+01,2.957644809924818574e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.195000000000000284e+01,2.907961067518854392e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.204999999999999716e+01,2.994762914135305820e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.214000000000000057e+01,3.004429408759331466e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.239000000000000057e+01,2.940745649323357114e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.256000000000000227e+01,2.972409894699221411e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.267999999999999972e+01,2.939525614285739152e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.311999999999999744e+01,2.928065858684212586e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.322999999999999687e+01,2.932843343759352450e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.342999999999999972e+01,2.913512325488773413e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.346999999999999886e+01,2.962385503420991739e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.360999999999999943e+01,2.952654130789415987e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.407999999999999829e+01,2.912357332706707069e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.411999999999999744e+01,2.936951681992425378e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.425999999999999801e+01,2.906460168195430782e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.442999999999999972e+01,2.918920687593939434e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.449000000000000199e+01,2.971286437556369364e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.457000000000000028e+01,2.949282938120352782e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.467999999999999972e+01,2.941837570827076220e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.490999999999999659e+01,2.902126810037623628e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.509000000000000341e+01,2.969178969924816158e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.514000000000000057e+01,2.927893562406086758e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.534000000000000341e+01,2.944977502142888071e+01,3.734620192738745015e+00,3.359612262465323518e+00
