Ts (degC),I (a.u.),P (W),q (slm)
3.539999999999999858e+01,2.337118860639095885e+01,4.358977487796635408e+00,3.189551314071692900e+00
4.046000000000000085e+01,2.831339155150435261e+01,4.316734350759227290e+00,3.221454148317388633e+00
4.253999999999999915e+01,2.997293484924830409e+01,3.890529168537821825e+00,3.356809316432217472e+00
4.278000000000000114e+01,3.047396224285749256e+01,3.708959253662466260e+00,3.080321003000079827e+00
4.282000000000000028e+01,3.032995770338304453e+01,3.719853743000645530e+00,3.073901352408127341e+00
4.336999999999999744e+01,3.021190765187927951e+01,3.716762063593864962e+00,3.075721371476450194e+00
4.386999999999999744e+01,3.064239869022521390e+01,3.714411405759185492e+00,3.077106802658266194e+00
4.438000000000000256e+01,3.062666864774486797e+01,3.723882741084719505e+00,3.071527160867077999e+00
4.471999999999999886e+01,3.015471152894757623e+01,3.723725703400566189e+00,3.071617578481049105e+00
4.514999999999999858e+01,3.062466974811987441e+01,3.713665476759454798e+00,3.077547223939222754e+00
4.534000000000000341e+01,3.001477870037632201e+01,3.723961259926796608e+00,3.071483410408704984e+00
4.585999999999999943e+01,3.002060786616496557e+01,3.710868243010462919e+00,3.079195157871277733e+00
4.628000000000000114e+01,3.015101923120361960e+01,3.711187225806400036e+00,3.079008489248885372e+00
4.647999999999999687e+01,3.041832154962346735e+01,3.714151312094805757e+00,3.077261387611184507e+00
4.681000000000000227e+01,3.001548660977502792e+01,3.719991150974280458e+00,3.073822601583055647e+00
4.692999999999999972e+01,3.049089129661716058e+01,3.711412967477371261e+00,3.078874321176541251e+00
4.717000000000000171e+01,3.021734097969946120e+01,3.721718565499973153e+00,3.072804674251573775e+00
4.743999999999999773e+01,3.019443329436140644e+01,3.715898356331018171e+00,3.076231793490803224e+00
4.754999999999999716e+01,3.049225127105215449e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.770000000000000284e+01,3.024338908909742329e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.779999999999999716e+01,3.050091535939844434e+01,4.030955210164846925e+00,3.548089237136822227e+00
4.775999999999999801e+01,3.017017548947423577e+01,4.030955210164846925e+00,3.548089237136822227e+00
