Ts (degC),I (a.u.),P (W),q (slm)
3.531000000000000227e+01,2.119483038571431166e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.510000000000000142e+01,2.309613377669173673e+01,3.734620192738745015e+00,3.359612262465323518e+00
3.931000000000000227e+01,2.913259054887269173e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.089000000000000057e+01,2.928092959624044056e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.145000000000000284e+01,2.931645153721854768e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.157999999999999829e+01,2.955368987969941585e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.200000000000000000e+01,2.941443539586430234e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.250000000000000000e+01,2.982849997969946543e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.284000000000000341e+01,2.920902012669219872e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.318999999999999773e+01,2.906446699849563231e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.356000000000000227e+01,2.909079925714299719e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.378000000000000114e+01,2.934500771541357622e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.402000000000000313e+01,2.983526207481196835e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.414000000000000057e+01,2.964235922744409990e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.436999999999999744e+01,2.904918206842093298e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.460999999999999943e+01,2.944896363571450593e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.477000000000000313e+01,2.929119838872141557e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.489000000000000057e+01,2.977495345000044225e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.496000000000000085e+01,2.942462534924820616e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.503000000000000114e+01,2.989666623458703398e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.532999999999999829e+01,2.996140791616478793e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.532000000000000028e+01,2.909186522744385428e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.556000000000000227e+01,2.987258910263197365e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.561999999999999744e+01,2.944723410300727906e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.579999999999999716e+01,2.973608084736808621e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.600000000000000000e+01,2.946862742067672158e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.604999999999999716e+01,2.986423215827101174e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.613000000000000256e+01,2.929498595037638609e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.610000000000000142e+01,2.936277607706712445e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.629999999999999716e+01,2.947531231917349714e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.649000000000000199e+01,2.916519708571433256e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.653000000000000114e+01,2.926323678872148903e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.646999999999999886e+01,2.943629846315839771e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.667000000000000171e+01,2.948075385939833382e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.677000000000000313e+01,2.981229197518850427e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.682000000000000028e+01,2.935998550150436159e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.700999999999999801e+01,2.954073398797001815e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.700999999999999801e+01,2.987263180714337807e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.717000000000000171e+01,2.951486490902205162e+01,3.734620192738745015e+00,3.359612262465323518e+00
4.728000000000000114e+01,2.889735767593932181e+01,1.285009752594726514e-295,1.300415369992144901e-296
-6.531761665064969598e+249,3.059595138569566577e-296,2.370802246041143179e-296,3.059595138569566577e-296
6.946270190691095778e-310,1.529811568061052484e-296,2.064993923143980458e-296,1.529811568061052484e-296
6.946225805726732955e-310,1.376917322493924527e-296,4.435827666636441350e-296,1.376917322493924527e-296
3.598862802026789631e-24,1.407332614972255106e-295,3.518352536111255298e-296,1.407332614972255106e-295
6.946270190710858404e-310,9.560265072513525412e-297,4.435850998832107723e-296,9.560265072513525412e-297
6.946225795598782468e-310,1.835611724047132545e-296,2.753813646556416435e-296,1.835611724047132545e-296
-1.460142853188100987e-201,2.753794980963647686e-296,2.294357455811398443e-296,2.753794980963647686e-296
6.946270191293460613e-310,2.065020754918019864e-296,4.588763908746004082e-296,2.065020754918019864e-296
6.946225795633564689e-310,2.294356289872693054e-296,5.201983460331499972e-296,2.294356289872693054e-296
3.161059187812281339e-37,1.032503377732658947e-296,5.507575964753059527e-296,1.032503377732658947e-296
6.946270191287136573e-310,3.824264684354583216e-296,4.896040980628996813e-296,3.824264684354583216e-296
6.946225795617754589e-310,3.059718796319450619e-296,3.518431862272786711e-296,3.059718796319450619e-296
6.452084774305337737e-40,3.212634039000747642e-296,3.365432625901428838e-296,3.212634039000747642e-296
6.946270191309270714e-310,1.285028418109181138e-295,1.529857064787069245e-296,1.285028418109181138e-295
6.946225795614592568e-310,7.648482707593118504e-296,2.217892834548592040e-296,7.648482707593118504e-296
-2.432857409704055242e+120,1.774357198349190027e-295,2.141448045280069161e-296,1.774357198349190027e-295
6.946270191328242835e-310,3.059389350637832091e-295,6.730869916696904010e-296,3.059389350637832091e-295
6.946225795595620448e-310,4.741718818762435734e-296,4.129985513413708359e-296,4.741718818762435734e-296
