Ts (degC),I (a.u.),P (W),q (slm)
3.588000000000000256e+01,2.363935979736833559e+01,4.134124061226351898e+00,3.260304555352739442e+00
3.956000000000000227e+01,2.922747668797016729e+01,4.106485428815259020e+00,3.286064825242845711e+00
4.210999999999999943e+01,3.040775711052610930e+01,3.744042453787980840e+00,3.377905787459746900e+00
4.246999999999999886e+01,2.989517814661705941e+01,3.177450489360589270e+00,3.567934445054880221e+00
4.267000000000000171e+01,3.054562862518850253e+01,3.219536588713843628e+00,3.551507606284377339e+00
4.277000000000000313e+01,3.018294578082674562e+01,4.349579763885548012e+00,3.603774820554158431e+00
4.322999999999999687e+01,3.099286640187915509e+01,3.117148018645479191e+00,3.584734621070166938e+00
4.338000000000000256e+01,3.087036851127786008e+01,4.294930649799979072e+00,3.626921729730775645e+00
4.347999999999999687e+01,3.107790422368440275e+01,4.303724760112599412e+00,3.622815020038149925e+00
4.363000000000000256e+01,3.092032129210519997e+01,4.271060921808581767e+00,3.636628498095163753e+00
4.379999999999999716e+01,3.119573582518853883e+01,4.293046197590132174e+00,3.627295066975559923e+00
4.392999999999999972e+01,3.119056200939874302e+01,4.239025234241179163e+00,3.650068638907393304e+00
4.439000000000000057e+01,3.096372385789422310e+01,4.234628179084868549e+00,3.651561987886529970e+00
4.439000000000000057e+01,3.058344675488771713e+01,4.258497907076266742e+00,3.641108545032573751e+00
4.439000000000000057e+01,3.080180477593954791e+01,4.286136539487358732e+00,3.628041741465128034e+00
4.465999999999999659e+01,3.111677025639070138e+01,4.278598730647970250e+00,3.632521788402538476e+00
4.471999999999999886e+01,3.078151684812023703e+01,4.222065164352554412e+00,3.656415372068723801e+00
4.485000000000000142e+01,3.069283271804571811e+01,4.269804620335349910e+00,3.635881823605595642e+00
4.510000000000000142e+01,3.081220825187914159e+01,4.269804620335349910e+00,3.635135149116027087e+00
4.527000000000000313e+01,3.089004543609051723e+01,4.258497907076266742e+00,3.640735207787789474e+00
4.534000000000000341e+01,3.046992666654120541e+01,4.240281535714411021e+00,3.648201952683472804e+00
4.539000000000000057e+01,3.070154443834634961e+01,4.264151263705808326e+00,3.635881823605595642e+00
4.553000000000000114e+01,3.018985405676631117e+01,4.254100851919956128e+00,3.641481882277357585e+00
4.567000000000000171e+01,3.031059941992422679e+01,4.269176469598733981e+00,3.632148451157753755e+00
4.585000000000000142e+01,3.113783179285757186e+01,4.261010510022729569e+00,3.636255160850379475e+00
4.590999999999999659e+01,3.048831752857151045e+01,4.178722763526068640e+00,3.669108838391385241e+00
4.589000000000000057e+01,3.063307268195461930e+01,4.247819344553799503e+00,3.642601894011709973e+00
4.586999999999999744e+01,3.054397464661701278e+01,4.242794138660872960e+00,3.645588591969983305e+00
4.596000000000000085e+01,3.079686419248060147e+01,4.246563043080567645e+00,3.643348568501278528e+00
4.600999999999999801e+01,3.074911890639108947e+01,3.953216649081020329e+00,3.022862067670018860e+00
4.621999999999999886e+01,3.040650061240604884e+01,3.958870005710561912e+00,3.021742055935666471e+00
4.643999999999999773e+01,3.014639236165382741e+01,4.000956105063815826e+00,3.012781962060846919e+00
4.685999999999999943e+01,3.027817684097756867e+01,4.031107340421371532e+00,3.006061891654732143e+00
4.710000000000000142e+01,3.019130108270629620e+01,4.003468708010278654e+00,3.012035287571278808e+00
4.717999999999999972e+01,2.979969578684218945e+01,4.009750215376436167e+00,3.010541938592142142e+00
4.721999999999999886e+01,3.007404927706718567e+01,4.061258575778926350e+00,2.999341821248617368e+00
4.753999999999999915e+01,2.976604955939841801e+01,4.022941380845367121e+00,3.007928577878653087e+00
4.768999999999999773e+01,3.016680183308248075e+01,4.311262568951988783e+00,3.704575876645879617e+00
4.775999999999999801e+01,3.024956810338314739e+01,8.233785629272460938e-03,6.902103252503371993e-310
6.902050099511721918e-310,0.000000000000000000e+00,8.417844772338867188e-03,0.000000000000000000e+00
4.530770519177434730e-219,0.000000000000000000e+00,7.180452346801757812e-03,4.530770519177434730e-219
6.902103251740534636e-310,0.000000000000000000e+00,8.648395538330078125e-03,6.902103251740534636e-310
6.902050100020807159e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.023256990797207965e-183,0.000000000000000000e+00,0.000000000000000000e+00,1.023256990797207965e-183
6.902103251760297262e-310,0.000000000000000000e+00,0.000000000000000000e+00,6.902103251760297262e-310
6.902058866392776872e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.860532082306284442e-133,0.000000000000000000e+00,0.000000000000000000e+00,-2.860532082306284442e-133
6.902103252512858054e-310,0.000000000000000000e+00,0.000000000000000000e+00,6.902103252512858054e-310
6.902058865156427000e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.522606809038578935e+22,0.000000000000000000e+00,0.000000000000000000e+00,3.522606809038578935e+22
6.902103252506534013e-310,0.000000000000000000e+00,0.000000000000000000e+00,6.902103252506534013e-310
6.902058866263134047e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.432122863344745190e-250,0.000000000000000000e+00,0.000000000000000000e+00,2.432122863344745190e-250
6.902103252528668154e-310,0.000000000000000000e+00,0.000000000000000000e+00,6.902103252528668154e-310
6.902058866209379704e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.021216813538201543e+135,0.000000000000000000e+00,0.000000000000000000e+00,1.021216813538201543e+135
6.902103252547640275e-310,0.000000000000000000e+00,0.000000000000000000e+00,6.902103252547640275e-310
6.902058856230044164e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.892184239354477570e+126,0.000000000000000000e+00,0.000000000000000000e+00,-3.892184239354477570e+126
6.902103251732629586e-310,0.000000000000000000e+00,0.000000000000000000e+00,6.902103251732629586e-310
6.902058865320852047e-310,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.047914599675728451e+113,0.000000000000000000e+00,0.000000000000000000e+00,5.047914599675728451e+113
6.902103252541316235e-310,0.000000000000000000e+00,0.000000000000000000e+00,6.902103252541316235e-310
