Ts (degC),I (a.u.),P (W),q (slm)
3.564000000000000057e+01,2.230668175639090478e+01,3.931319706996806218e+00,3.468676321795118866e+00
3.557000000000000028e+01,2.526181422706765289e+01,4.093853710096126974e+00,3.733468679355502751e+00
4.007999999999999829e+01,3.005610845488742555e+01,3.971226908482424545e+00,3.437651413414110735e+00
4.200000000000000000e+01,3.111338181766906175e+01,4.172004495100858357e+00,3.430289669618523440e+00
4.259000000000000341e+01,3.151856714811994920e+01,4.226197218416854362e+00,3.449697372952849506e+00
4.321000000000000085e+01,3.088454969398503991e+01,4.130291360247469790e+00,3.490434883092695006e+00
4.372999999999999687e+01,3.115092401052626414e+01,4.124255224262802777e+00,3.466946720340767119e+00
4.425999999999999801e+01,3.158287685714321924e+01,3.909138134110063056e+00,3.626096304416135840e+00
4.453000000000000114e+01,3.156255607969942290e+01,4.031313452381823481e+00,3.737432470884109570e+00
4.478999999999999915e+01,3.162333116917354303e+01,4.018671918807431354e+00,3.740261667192239514e+00
4.510999999999999943e+01,3.107338247293286670e+01,4.003350929747163889e+00,3.364795233433928612e+00
4.525000000000000000e+01,3.146291495751902545e+01,3.843481659850829679e+00,3.641910636769414289e+00
4.582000000000000028e+01,3.153301605526284135e+01,3.986734379792625127e+00,3.363193966657471279e+00
4.642999999999999972e+01,3.118100933872139180e+01,3.955611473764367503e+00,3.374939506382047760e+00
4.653000000000000114e+01,3.097914018646563861e+01,3.939034183230868180e+00,3.365708159665314891e+00
4.663000000000000256e+01,3.134119231804572792e+01,3.776480550421028148e+00,3.657444966189105084e+00
4.668999999999999773e+01,3.111797255263216044e+01,3.922805320059085332e+00,3.376753692055920908e+00
4.689000000000000057e+01,3.091142068646578167e+01,3.928556825241222850e+00,3.366215664982443290e+00
4.721000000000000085e+01,3.085872660451088834e+01,3.761213543064687581e+00,3.659145400671207859e+00
4.760000000000000142e+01,3.113443514172967497e+01,4.370230219351790346e+00,3.445252326382138186e+00
4.765999999999999659e+01,3.124223282556378578e+01,4.329105975813979157e+00,3.456347442625566924e+00
4.765999999999999659e+01,3.088886941954891441e+01,4.317710928857559693e+00,3.459421641500586730e+00
4.797999999999999687e+01,3.122689533609050017e+01,4.345109097314790780e+00,3.452027814035525388e+00
4.806000000000000227e+01,3.166870142744408412e+01,4.377655157355693660e+00,3.519161434060500415e+00
4.803000000000000114e+01,3.099602489323337906e+01,4.940656458412465442e-324,4.184894107712613701e-62
3.783478528081437511e-125,0.000000000000000000e+00,0.000000000000000000e+00,7.980304102318287776e-72
6.933013804444416143e-310,0.000000000000000000e+00,1.106707046684392259e-321,5.150578452731810697e-62
6.932968073820726167e-310,0.000000000000000000e+00,9.565110903486533095e-321,9.515160081624402831e-43
-5.019094561406115773e-10,0.000000000000000000e+00,3.560999999999999943e+01,8.983276507190295201e-96
6.933013803666559191e-310,0.000000000000000000e+00,3.967000000000000171e+01,1.176872825650159617e-47
6.932968072429437308e-310,0.000000000000000000e+00,4.218999999999999773e+01,1.398043286095682202e-76
-1.763264273217351953e-68,0.000000000000000000e+00,4.302000000000000313e+01,3.930590847425667692e-62
6.933013804450740184e-310,0.000000000000000000e+00,4.299000000000000199e+01,8.974841295177303396e-67
6.932968072502163771e-310,0.000000000000000000e+00,4.347999999999999687e+01,1.313519952984001675e-71
6.353996442254876084e+288,0.000000000000000000e+00,4.417000000000000171e+01,1.182953343348755278e-76
6.933013804441254123e-310,0.000000000000000000e+00,4.417999999999999972e+01,6.527437390449749622e-38
6.932968072489515690e-310,0.000000000000000000e+00,4.447999999999999687e+01,7.489721290929722805e-67
-2.784775282608989105e-224,0.000000000000000000e+00,4.447999999999999687e+01,1.212905194318788846e-99
6.933013804422282003e-310,0.000000000000000000e+00,4.504999999999999716e+01,4.760729664543410825e-38
6.932968072423113268e-310,0.000000000000000000e+00,4.552000000000000313e+01,5.349660710335942377e-38
-1.133565014795221010e+274,0.000000000000000000e+00,4.560000000000000142e+01,4.084676924399667990e+179
6.933013803670511716e-310,0.000000000000000000e+00,4.593999999999999773e+01,7.114419791696775793e-67
6.932968072385169026e-310,0.000000000000000000e+00,4.610000000000000142e+01,5.349638254321443728e-38
9.141172058409153766e+263,0.000000000000000000e+00,4.632999999999999829e+01,7.721498047288636981e-43
6.933013803690274342e-310,0.000000000000000000e+00,4.689999999999999858e+01,5.599432569456549968e-67
6.932968073906100710e-310,0.000000000000000000e+00,4.703999999999999915e+01,3.540393047197957441e-57
5.448261381999074668e+07,0.000000000000000000e+00,4.707999999999999829e+01,1.086900861661130882e-71
6.933013804431768063e-310,0.000000000000000000e+00,4.725000000000000000e+01,3.426311565970813373e-86
6.932968072359872865e-310,0.000000000000000000e+00,4.732999999999999829e+01,5.155322542114242953e-62
2.968110874301345607e+69,0.000000000000000000e+00,4.750999999999999801e+01,9.515160081624402831e-43
6.933013804425444023e-310,0.000000000000000000e+00,4.739999999999999858e+01,7.980304102316742503e-72
6.932969409442220407e-310,0.000000000000000000e+00,4.743999999999999773e+01,4.015836266475911568e-57
