Ts (degC),I (a.u.),P (W),q (slm)
3.600000000000000000e+01,2.248018525827067293e+01,4.117085472495650045e+00,3.279251420525534755e+00
3.982000000000000028e+01,2.734708208270681240e+01,4.080161987008956714e+00,3.313843449612566605e+00
4.153999999999999915e+01,2.936247057556384377e+01,3.962324834761948189e+00,3.282634789306391188e+00
4.181000000000000227e+01,2.958672181917355104e+01,3.467695389098096825e+00,3.472231775712242730e+00
4.197999999999999687e+01,2.946356529360837584e+01,3.382541704865626109e+00,3.499800397881772440e+00
4.254999999999999716e+01,2.915611744962346918e+01,3.379557988866701557e+00,3.499835398248470675e+00
4.292999999999999972e+01,2.946119847819489124e+01,3.349308604956550361e+00,3.506847138377072959e+00
4.335999999999999943e+01,2.983963435977498690e+01,3.231491082420061556e+00,3.544974204500654480e+00
4.365999999999999659e+01,2.991205628345915457e+01,3.091825692075657273e+00,3.590288012586331234e+00
4.386999999999999744e+01,2.963250926766899696e+01,4.332128951233942260e+00,3.605174835222099361e+00
4.417999999999999972e+01,2.934433594060181250e+01,4.338194531784387742e+00,3.601021458373875106e+00
4.415999999999999659e+01,2.951719230488765433e+01,4.344927522492487704e+00,3.596903081892349974e+00
4.435000000000000142e+01,2.978464573157862461e+01,4.332658953417961811e+00,3.602234804419423675e+00
4.465999999999999659e+01,3.018628658759325134e+01,4.317661854581261061e+00,3.610063219770991871e+00
4.485999999999999943e+01,2.971562210150421279e+01,4.294439907036998072e+00,3.622103345915280492e+00
4.500999999999999801e+01,2.988002954248063148e+01,4.306041065953870373e+00,3.614228263408114650e+00
4.510999999999999943e+01,2.985013802706728825e+01,4.295892505615421797e+00,3.619408317679495113e+00
4.527000000000000313e+01,3.002430837631638383e+01,4.294223980221286929e+00,3.619874989235475127e+00
4.529999999999999716e+01,2.966932712631626146e+01,4.283447269146222425e+00,3.625381713596041333e+00
4.535999999999999943e+01,2.967550614060207081e+01,4.295539170826075726e+00,3.618101637322750364e+00
4.542000000000000171e+01,2.978490031616478362e+01,4.293654718616228827e+00,3.618894978967916565e+00
4.571000000000000085e+01,2.935597784736789606e+01,4.288001361986687243e+00,3.621905010503988720e+00
4.585000000000000142e+01,2.953958589360829379e+01,4.295598059957633552e+00,3.615919947798542644e+00
4.592999999999999972e+01,2.945758337706704211e+01,4.285037275698281078e+00,3.621403338581310472e+00
4.592999999999999972e+01,2.979499829060188887e+01,4.285802834408531936e+00,3.620528329413847501e+00
4.611999999999999744e+01,2.920467247894780627e+01,4.273514635623486768e+00,3.627761738531540381e+00
4.632000000000000028e+01,2.925508515451071290e+01,4.289748406222899213e+00,3.617203294577488570e+00
4.632999999999999829e+01,2.975753000939856463e+01,4.282367635067664935e+00,3.620493329047148823e+00
4.640999999999999659e+01,2.983665489887254196e+01,4.087424979901075339e+00,2.994068432666041168e+00
4.645000000000000284e+01,2.973744246428605109e+01,4.074763816616164824e+00,2.996821794846324494e+00
4.677000000000000313e+01,2.895029813007570141e+01,4.087385720480036788e+00,2.994068432666041168e+00
4.704999999999999716e+01,2.889464922443573514e+01,4.154421181903247273e+00,2.979449946174962172e+00
4.714000000000000057e+01,2.860960646654109141e+01,4.151908578956784446e+00,2.979998285253238510e+00
4.692999999999999972e+01,2.935270273984932743e+01,4.163333070478983267e+00,2.977501592428744459e+00
4.682999999999999829e+01,2.864670518947417577e+01,4.128863298807194937e+00,2.985026671268925291e+00
4.703000000000000114e+01,2.867050802706701518e+01,4.249605648211050024e+00,3.691684074911926849e+00
4.699000000000000199e+01,2.939226189962353430e+01,0.000000000000000000e+00,1.774126071428571322e+03
1.407373678486025108e-295,2.447717174198547587e-295,5.321311185911488678e-273,1.629012857142857229e+03
1.503886032700502015e-292,4.406322086811843874e-295,3.518347869223562887e-296,1.626672321428571422e+03
9.178255786825106931e-296,5.874129241216185669e-295,5.321311185911488678e-273,1.710931607142857047e+03
6.119316265021946710e-296,2.080830715645721813e-295,0.000000000000000000e+00,1.713272142857142853e+03
1.285026551012323920e-295,5.384946051311106503e-295,1.792439927417547395e-273,1.895833928571428487e+03
5.953535055503438338e-293,6.608305333901247499e-295,2.064991590002730445e-296,2.071374107142857156e+03
1.529845867058380751e-295,4.895747929131190254e-295,1.792439927417547395e-273,2.307768214285714294e+03
2.906775553629105960e-296,2.080836315056548898e-295,0.000000000000000000e+00,2.661189107142857210e+03
5.813565107565348499e-296,3.426337405728748617e-295,2.498246616590113245e-272,2.766513214285714184e+03
5.735949052856879474e-297,1.407337281518210396e-295,2.370824410945275826e-296,2.761832142857143026e+03
3.365418627338765376e-296,3.365488622430561037e-296,2.498246616590113245e-272,2.251595357142857210e+03
5.140304058898450589e-295,2.370812745523863463e-296,0.000000000000000000e+00,1.689866785714285697e+03
8.259966359441347418e-296,1.896680060712475539e-295,3.332634296331479857e-272,1.572839999999999918e+03
8.565815516128476572e-296,2.203123714028923168e-295,2.906696226826752190e-296,1.575180535714285725e+03
1.713178035586010869e-295,9.483414304866370177e-296,3.332634296331479857e-272,1.542413035714285797e+03
7.832524129016479765e-293,1.774361864553360500e-295,0.000000000000000000e+00,1.500283392857142871e+03
7.036868394495134234e-296,3.365523620706298032e-296,1.481060477128851967e-271,1.474537499999999909e+03
3.059447211899922487e-295,6.731089235498546311e-296,1.606272689816701799e-296,1.444110535714285788e+03
5.874177773601520197e-295,2.906745223665127115e-296,1.481060477128851967e-271,1.507305000000000064e+03
2.256195550547125740e-292,1.835652554579659840e-296,0.000000000000000000e+00,1.458153749999999945e+03
1.441367586508086759e-292,4.741644156213286383e-296,1.125741805650133456e-270,1.521348214285714221e+03
3.426486731040709603e-295,2.325437242360449718e-295,4.435771671531341211e-296,1.572839999999999918e+03
1.223799043983245560e-294,1.713220032249467770e-295,1.125741805650133456e-270,1.523688750000000027e+03
6.659070423654987739e-294,1.652041802322699452e-295,0.000000000000000000e+00,1.523688750000000027e+03
6.266263956637628960e-292,6.118801098691149296e-295,1.395076425400922605e-267,1.483899642857142908e+03
3.008083615044973547e-292,1.101569322753152756e-295,1.108942334477369762e-296,1.519007678571428642e+03
4.262378475130993094e-292,5.201997460567505893e-296,1.395076425400922605e-267,1.551775178571428569e+03
2.606790454264423576e-291,2.976934771034685273e-293,0.000000000000000000e+00,1.533050892857142799e+03
2.326004739378652059e-290,2.937128084556336854e-295,3.336521490054937925e-268,1.502623928571428678e+03
2.361840412604410315e-288,3.518415531405550983e-296,6.120092054467450746e-297,1.497942857142857065e+03
2.629782083140384225e-287,3.365479286768268495e-296,3.336521490054937925e-268,1.495602321428571486e+03
2.418640026812475993e-285,3.518340869817601488e-296,0.000000000000000000e+00,1.530710357142857220e+03
6.730176236774559097e-283,1.147176394995862865e-296,3.884847737669877328e-267,1.563477857142857147e+03
4.135389839483598701e-281,1.835601225721459088e-296,3.824173690582154269e-296,1.568158928571428532e+03
1.875620944653355707e-279,3.059676799527803497e-296,3.884847737669877328e-267,1.523688750000000027e+03
5.649781215506479458e-278,1.147169395242811673e-296,7.435687969910760490e-321,1.558796785714285761e+03
3.388219225225800895e-277,2.448036822107397453e-296,5.306223103346365228e-269,1.474537499999999909e+03
1.367305921945173707e-278,7.649174497812575488e-297,4.435722675120164169e-296,1.521348214285714221e+03
1.158217347773439752e-279,1.529829066914112342e-296,5.306223103346365228e-269,1.504964464285714257e+03
4.134950087940322261e-280,1.108936501579752623e-296,6.944570668444188186e-310,1.544753571428571377e+03
2.584296520778921166e-281,1.988561965876403665e-296,2.842373905074220172e-269,1.603266964285714266e+03
3.197813890593265289e-284,5.353646361773488872e-297,8.871594668574357966e-296,1.600926428571428460e+03
2.628981505559726277e-285,2.448036821929395890e-296,2.842373905074220172e-269,1.696888392857142890e+03
6.834955725949815080e-286,4.896008315405494382e-296,6.944570668444188186e-310,1.692207321428571504e+03
1.905682543093518863e-286,7.648263386584234443e-296,1.213447414612744469e-267,1.685185714285714312e+03
3.122466792725178129e-287,2.217883502660035898e-296,4.129987844899502335e-296,1.610288571428571458e+03
1.117628512338897695e-286,5.813527777163013097e-296,1.213447414612744469e-267,1.572839999999999918e+03
9.199839331010073328e-287,1.988564299195656870e-296,1.628396890915914580e-316,1.582202142857142917e+03
4.929023535079774612e-288,2.064999755916981374e-296,6.672802671717883050e-268,1.558796785714285761e+03
3.122281406234430749e-287,1.988553799730734733e-296,1.300502863545377100e-296,1.556456249999999955e+03
4.928882617326459203e-288,2.294359789860475331e-296,6.672802671717883050e-268,1.582202142857142917e+03
1.386113382685340228e-288,1.988537467991223063e-296,1.628396890915914580e-316,1.671142499999999927e+03
3.721850279299957139e-289,3.671235115669583172e-296,2.790287795681738564e-267,1.813915178571428669e+03
6.417574187595555485e-289,1.759198432870761959e-296,1.453341113331013429e-296,1.984774285714285725e+03
4.621721904451481980e-289,1.224013744290593068e-296,2.790287795681738564e-267,2.115844285714285888e+03
7.805058415007327075e-288,2.600856405517024096e-296,4.476085153184789419e-315,2.209465714285714512e+03
5.134006114211038919e-288,1.835629223683415685e-296,9.399026283117047944e-268,2.172017142857142971e+03
7.443778846127861024e-289,4.588661249747960579e-296,1.759177434279141677e-296,1.694547857142857083e+03
1.643485408995408857e-288,1.759156436061340865e-296,9.399026283117047944e-268,1.519007678571428642e+03
1.283526581039520428e-288,1.453349279832689289e-296,1.902152736488799195e-321,1.565818392857142953e+03
7.395180937677141971e-288,3.212533713766957993e-296,6.603241473006494773e-266,1.521348214285714221e+03
8.216031928312647930e-288,2.448022822049489790e-296,6.119870404002062070e-297,1.516667142857142835e+03
2.217905421953125535e-287,2.141436379645052966e-296,6.603241473006494773e-266,1.572839999999999918e+03
2.891968884593871679e-286,1.988501303509796805e-296,1.619458650503871420e-316,1.607948035714285652e+03
9.200149978023365016e-287,1.606254024277328576e-296,1.630832746227308922e-265,1.832639464285714212e+03
7.097593972182700522e-286,2.141428213623994146e-296,2.600926400181615354e-296,1.942644642857142799e+03
1.135641971689422195e-284,1.223997412444273236e-296,1.630832746227308922e-265,2.235211607142857247e+03
5.046989807926327716e-284,1.682725645124080015e-296,1.628498075560182867e-316,2.492670535714285506e+03
1.749802026371686902e-283,1.108946417327693854e-296,1.455414486009977700e-266,2.693956607142857138e+03
4.309439466130266707e-283,8.871599337882951921e-296,1.300453868398058035e-296,2.766513214285714184e+03
9.047528815576320907e-282,2.141432879301262947e-296,1.455414486009977700e-266,1.947325714285714184e+03
1.249079519213442966e-281,2.064991589860319471e-296,1.581010066691988941e-322,1.610288571428571458e+03
2.239956748825814288e-281,1.108949333758702851e-296,2.813883760850180739e-266,1.549434642857142762e+03
7.994604884729843645e-280,5.507706621374838351e-296,6.730818589191532954e-296,1.511986071428571449e+03
3.197883986862813110e-279,2.448013489733723542e-296,2.813883760850180739e-266,1.519007678571428642e+03
9.175594518823878172e-278,1.988526968544106678e-296,2.371515100037983412e-322,1.504964464285714257e+03
1.694164488841566274e-277,4.896017646760021661e-296,1.009260065532718853e-265,1.547094107142857183e+03
